date,equity
2024-01-02,233500.0931341732
2024-01-03,232557.5160221982
2024-01-04,232401.6966254314
2024-01-05,234872.6576209055
2024-01-08,242220.10696725358
2024-01-09,244164.1593010776
2024-01-10,249476.68279925507
2024-01-11,250118.16947330005
2024-01-12,251648.0899615319
2024-01-16,251150.61791453266
2024-01-17,249591.44337206794
2024-01-18,252694.57350750576
2024-01-19,256434.54951377155
2024-01-22,255630.71773588183
2024-01-23,257573.92760656477
2024-01-24,259729.54402240494
2024-01-25,263232.56265323935
2024-01-26,264639.27249359526
2024-01-29,269527.8512706307
2024-01-30,268318.434396744
2024-01-31,262454.8767152705
2024-02-01,269099.79673709045
2024-02-02,286311.9573137022
2024-02-05,286464.5258636632
2024-02-06,283885.2967728814
2024-02-07,291565.85669512395
2024-02-08,291001.48539026116
2024-02-09,295711.1213802098
2024-02-12,296196.3707270351
2024-02-13,293177.17956545437
2024-02-14,300966.03057645226
2024-02-15,301815.681612337
2024-02-16,298340.6197424525
2024-02-20,291352.1183050646
2024-02-21,286269.7585851486
2024-02-22,314713.30268941796
2024-02-23,314623.9202408171
2024-02-26,314337.8415296505
2024-02-27,314254.90111697407
2024-02-28,311989.4785458043
2024-02-29,317398.92793615384
2024-03-01,325124.8423856002
2024-03-04,328480.55064604495
2024-03-05,324138.99740905967
2024-03-06,327225.9224167632
2024-03-07,336305.64221982996
2024-03-08,327878.2603939203
2024-03-11,320400.634200648
2024-03-12,334451.92053631134
2024-03-13,332220.6724788155
2024-03-14,330459.48785089585
2024-03-15,326287.83742462547
2024-03-18,332296.2416397865
2024-03-19,334031.39889584156
2024-03-20,337552.52453767357
2024-03-21,339071.8422991572
2024-03-22,344883.34375603683
2024-03-25,343642.27169137937
2024-03-26,340799.1518707143
2024-03-27,338074.99196060677
2024-03-28,338059.6038521203
2024-04-01,342577.4359505006
2024-04-02,339918.3184388884
2024-04-03,339332.37013895763
2024-04-04,331566.2506652786
2024-04-05,337680.9962142751
2024-04-08,337761.7124678109
2024-04-09,338843.7206178645
2024-04-10,339299.8978451492
2024-04-11,344309.7053343888
2024-04-12,338890.3018168302
2024-04-15,332512.6094588243
2024-04-16,333812.3823589413
2024-04-17,329010.9375048302
2024-04-18,328962.1449379911
2024-04-19,313950.2969308496
2024-04-22,318412.30712150683
2024-04-23,322446.45332128013
2024-04-24,324219.0327120913
2024-04-25,317841.8218003268
2024-04-26,350339.1106318358
2024-04-29,347300.5276405092
2024-04-30,339333.3355682673
2024-05-01,338193.75109501544
2024-05-02,347482.04904511175
2024-05-03,352827.7247347318
2024-05-06,359443.88806518057
2024-05-07,359596.1744708793
2024-05-08,357613.01848563977
2024-05-09,356762.84106195683
2024-05-10,356063.8943679865
2024-05-13,356520.64376256475
2024-05-14,358945.4443091499
2024-05-15,364112.3380920152
2024-05-16,363435.6928391881
2024-05-17,362953.5085787476
2024-05-20,368031.73683470185
