date,equity
2024-05-28,170629.09367586215
2024-05-29,170189.67774516667
2024-05-30,169339.45048215045
2024-05-31,160531.29506688524
2024-06-03,160780.20316776104
2024-06-04,159582.02008818008
2024-06-05,164777.88468992538
2024-06-06,163466.45176954175
2024-06-07,161510.92698598138
2024-06-10,163315.88423973534
2024-06-11,163440.32020517273
2024-06-12,164219.3243331281
2024-06-13,163775.34656160953
2024-06-14,162152.20558708068
2024-06-17,164157.9803447771
2024-06-18,166766.59120754327
2024-06-20,163100.04885822948
2024-06-21,160974.64711325837
2024-06-24,158348.8319121119
2024-06-25,159765.7605908029
2024-06-26,157477.59899572525
2024-06-27,157369.76976935734
2024-06-28,154696.4382249175
2024-07-01,155867.8811296248
2024-07-02,155464.59088256545
2024-07-03,155263.1158351535
2024-07-05,156665.66356385374
2024-07-08,158715.56340165314
2024-07-09,158676.02790461268
2024-07-10,160505.87395423566
2024-07-11,155280.09905954025
2024-07-12,156356.68389743636
2024-07-15,156345.37075401
2024-07-16,157271.35697631296
2024-07-17,150886.65823508517
2024-07-18,149163.4972108912
2024-07-19,147795.65194782033
2024-07-22,148675.70520009476
2024-07-23,147878.46538816116
2024-07-24,144459.95089068924
2024-07-25,147683.80313701075
2024-07-26,154241.29074594393
2024-07-29,152881.94980854628
2024-07-30,155547.7877549938
2024-07-31,156666.17408154468
2024-08-01,152224.56826052532
2024-08-02,146268.79727586557
2024-08-05,143142.6397610148
2024-08-06,144007.64971826802
2024-08-07,141769.853978006
2024-08-08,144597.22559795209
2024-08-09,144795.02722061035
2024-08-12,145108.1620071847
2024-08-13,146122.95171725648
2024-08-14,147144.07074276998
2024-08-15,147532.15130657164
2024-08-16,147934.34223586463
2024-08-19,148932.64505122392
2024-08-20,148381.4207510972
2024-08-21,149881.35026927927
2024-08-22,150213.31358640196
2024-08-23,150956.28873119538
2024-08-26,150164.19954601474
2024-08-27,150750.76923489617
2024-08-28,149117.90760242488
2024-08-29,149116.62146026528
2024-08-30,150589.9239227988
2024-09-03,144771.06130517198
2024-09-04,143639.77059170764
2024-09-05,141342.33534116484
2024-09-06,139440.17435479394
2024-09-09,139248.9349196027
2024-09-10,138715.2165100426
2024-09-11,139921.63171912904
2024-09-12,141817.0508083572
2024-09-13,144048.07727709544
2024-09-16,145543.12418963082
2024-09-17,145584.39610328423
2024-09-18,144382.41209274577
2024-09-19,146780.97098732524
2024-09-20,147046.74062819703
2024-09-23,148913.54612630626
2024-09-24,149139.41096745388
2024-09-25,148976.0507833978
2024-09-26,147788.9408976712
2024-09-27,148719.64187847896
2024-09-30,149072.22697597678
2024-10-01,149791.9189662516
2024-10-02,149278.49014942392
2024-10-03,149267.35975615424
2024-10-04,151455.46638182714
2024-10-07,149798.5259448246
2024-10-08,150553.75094448464
2024-10-09,151850.28407692007
2024-10-10,151498.0226052562
2024-10-11,153136.62288803124
2024-10-14,154844.22562827406
2024-10-15,153646.40735442317
2024-10-16,155234.09649554655
2024-10-17,153469.76019314176
2024-10-18,153619.2480762231
2024-10-21,153009.16856069505
2024-10-22,151285.55459529645
2024-10-23,151569.85723976349
2024-10-24,150319.75835070707
2024-10-25,146725.15607397349
2024-10-28,146846.68841499838
2024-10-29,147542.13794396693
2024-10-30,149679.97878224083
2024-10-31,148039.71304711112
2024-11-01,149344.30748083972
2024-11-04,148424.780720798
2024-11-05,152200.1598862557
2024-11-06,161588.09763013822
2024-11-07,160012.60574538
2024-11-08,162581.66761542702
2024-11-11,167891.85966719262
2024-11-12,163914.9053567183
2024-11-13,164489.47157217414
2024-11-14,161499.856202778
2024-11-15,166011.68855446
2024-11-18,167101.14646781585
2024-11-19,171522.45264934277
2024-11-20,171483.16920128147
2024-11-21,174937.71450440952
2024-11-22,181595.53353688534
2024-11-25,177998.87022418802
2024-11-26,179421.68267482653
2024-11-27,178923.87192440254
2024-11-29,181488.64494439447
2024-12-02,179228.55096205525
2024-12-03,183416.07300465473
2024-12-04,181241.9266101286
2024-12-05,181515.76454454573
2024-12-06,182912.902498263
2024-12-09,180321.88024342206
2024-12-10,179142.27748429048
2024-12-11,182114.96580617467
2024-12-12,181117.84860470204
2024-12-13,183826.3769030593
2024-12-16,186016.01007124461
2024-12-17,188400.202095251
2024-12-18,178266.46419058778
2024-12-19,178624.7341713254
2024-12-20,181781.33330994932
2024-12-23,183417.30614952205
2024-12-24,187886.81259885468
2024-12-26,188340.497999417
2024-12-27,184503.54053432285
2024-12-30,181076.07445619846
2024-12-31,178847.922871455
2025-01-02,176501.98740186717
2025-01-03,181050.2920896196
2025-01-06,180056.19719400548
2025-01-07,178681.27898987808
2025-01-08,178613.16740457245
2025-01-10,178824.02753765657
2025-01-13,177813.28019094878
2025-01-14,181742.00264799423
2025-01-15,181678.39315291555
2025-01-16,185035.7762664555
2025-01-17,185611.8597377794
2025-01-21,190587.70589631694
2025-01-22,191590.28359668984
2025-01-23,192865.11532165838
2025-01-24,191635.0242263227
2025-01-27,168335.68057485233
2025-01-28,174512.13549705903
2025-01-29,177312.2553543356
2025-01-30,184922.79094249697
2025-01-31,181005.33715768676
