date,equity
2024-01-02,160916.36160020076
2024-01-03,160934.94474562077
2024-01-04,160065.9487165308
2024-01-05,160795.57992200795
2024-01-08,164057.04278977777
2024-01-09,164863.26734013233
2024-01-10,168391.6512924297
2024-01-11,168461.93075672246
2024-01-12,169980.7263268357
2024-01-16,169644.69890103975
2024-01-17,168591.52332860057
2024-01-18,170687.59453021013
2024-01-19,173213.83598941282
2024-01-22,172670.87176714843
2024-01-23,173983.4516690052
2024-01-24,175439.5058123233
2024-01-25,177805.68968161748
2024-01-26,178755.8799271757
2024-01-29,181159.96227410983
2024-01-30,178621.07157127289
2024-01-31,174352.140301016
2024-02-01,178935.62440171285
2024-02-02,193011.86356390183
2024-02-05,189468.4021208124
2024-02-06,188373.72745695995
2024-02-07,192243.88289440237
2024-02-08,192050.42189931334
2024-02-09,194528.28576914378
2024-02-12,194856.5790031221
2024-02-13,191207.95293434963
2024-02-14,196676.73642695197
2024-02-15,201144.01777539213
2024-02-16,196693.35886917877
2024-02-20,196058.03023233643
2024-02-21,195240.5052343104
2024-02-22,201310.3127773109
2024-02-23,200554.658467261
2024-02-26,199682.87941647397
2024-02-27,199951.87573177606
2024-02-28,199427.31737506052
2024-02-29,202610.97879047156
2024-03-01,205152.62335213862
2024-03-04,204252.0486809875
2024-03-05,199819.93791447033
2024-03-06,200292.86487590172
2024-03-07,204915.13251243473
2024-03-08,203020.9744190952
2024-03-11,198438.67071652075
2024-03-12,203716.46508671792
2024-03-13,203576.9937082384
2024-03-14,205609.80182617862
2024-03-15,201438.7495803466
2024-03-18,206461.81739380764
2024-03-19,206709.53019349027
2024-03-20,209425.94656588743
2024-03-21,209862.0097976443
2024-03-22,211520.53986246168
2024-03-25,209318.55564377957
2024-03-26,208413.63082250406
2024-03-27,208190.1043425366
2024-03-28,206955.75976691005
2024-04-01,210519.7113145538
2024-04-02,210403.0121021832
2024-04-03,211705.0157148206
2024-04-04,209807.7699939019
2024-04-05,214257.3535920541
2024-04-08,214308.56775888114
2024-04-09,214995.09796163026
2024-04-10,215284.54073923023
2024-04-11,218463.2452167811
2024-04-12,215024.65356152906
2024-04-15,211618.57173751568
2024-04-16,211131.73949387064
2024-04-17,210682.73175439553
2024-04-18,209860.91166580905
2024-04-19,205900.922612836
2024-04-22,208827.28396348812
2024-04-23,211473.0353216126
2024-04-24,212635.56243351693
2024-04-25,208453.13730678367
2024-04-26,229766.13435834346
2024-04-29,226748.09392420368
2024-04-30,220684.57933422102
2024-05-01,223964.5059129183
2024-05-02,229466.96641311696
2024-05-03,230834.18857647548
2024-05-06,232971.05641722213
2024-05-07,235182.1505993702
2024-05-08,233420.54537831986
2024-05-09,234750.55324155762
2024-05-10,232594.44400531062
2024-05-13,232367.84751608252
2024-05-14,233505.49935874832
2024-05-15,234331.93877364852
2024-05-16,234019.58244488266
2024-05-17,235979.72816353437
2024-05-20,236830.2325524041
2024-05-21,237772.25412219495
2024-05-22,237384.01543302945
2024-05-23,234574.8864134865
2024-05-24,235682.01078026573
2024-05-28,235994.63833042828
2024-05-29,234995.28702983196
2024-05-30,231559.78749376003
2024-05-31,232004.63679538222
2024-06-03,232721.1082886099
2024-06-04,233602.83080211456
2024-06-05,236419.69305422308
2024-06-06,236547.33703151788
2024-06-07,236374.29159251106
2024-06-10,240455.4027602087
2024-06-11,241732.00202051457
2024-06-12,241842.4256797885
2024-06-13,238743.70660509577
2024-06-14,238768.94968833454
2024-06-17,240918.40863796376
2024-06-18,238680.06723781233
2024-06-20,239030.75078962592
2024-06-21,238492.6944282315
2024-06-24,237929.5538955995
2024-06-25,240487.87746220286
2024-06-26,245550.92278362653
2024-06-27,248694.0052403906
2024-06-28,242961.92096330595
2024-07-01,245064.6534387098
2024-07-02,248012.65458252555
2024-07-03,247334.43418859865
2024-07-05,255280.23460867375
2024-07-08,255661.72990723152
2024-07-09,256178.62050067243
2024-07-10,258890.7135851807
2024-07-11,252814.77669825318
2024-07-12,254132.2591086623
2024-07-15,258387.2713415042
2024-07-16,258850.25194715045
2024-07-17,252302.38338158515
2024-07-18,247121.40993745075
2024-07-19,247264.7134582454
2024-07-22,249862.33594586694
2024-07-23,250524.56886721269
2024-07-24,240584.13566160738
2024-07-25,236282.3821633542
2024-07-26,236346.58078555518
2024-07-29,236650.20091135768
2024-07-30,237257.44116296264
2024-07-31,240814.1340652232
2024-08-01,236780.32382241558
2024-08-02,238406.86021064408
2024-08-05,229634.6738589656
2024-08-06,233012.1276537783
2024-08-07,233153.8605261579
2024-08-08,240103.43134029798
2024-08-09,243679.79724471312
2024-08-12,244119.2301830534
2024-08-13,249191.5824144539
2024-08-14,249026.56158517057
2024-08-15,253206.14381969516
2024-08-16,251624.40236794506
2024-08-19,251979.04094305902
2024-08-20,251715.8291811397
2024-08-21,253665.52182524008
2024-08-22,251854.24664128007
2024-08-23,252202.445882046
2024-08-26,250748.31603405037
2024-08-27,250738.40157361596
2024-08-28,249328.22855691338
2024-08-29,251506.62359511288
2024-08-30,251805.43832377048
2024-09-03,246073.78320694706
2024-09-04,245254.86156776687
2024-09-05,247091.07589196
2024-09-06,242226.7107669828
2024-09-09,245109.75396876218
2024-09-10,247603.58952403464
2024-09-11,252514.2586924103
2024-09-12,254327.0913509188
2024-09-13,253818.61087340562
2024-09-16,252950.83647051273
2024-09-17,255427.99669658078
2024-09-18,253842.62132702797
2024-09-19,258506.09421112319
2024-09-20,258675.39711542233
2024-09-23,259233.97067886547
2024-09-24,259798.06998751865
2024-09-25,258265.98909157148
2024-09-26,257992.97349820408
2024-09-27,255992.6241511108
2024-09-30,257803.406786668
2024-10-01,253170.94453811483
2024-10-02,253239.282478454
2024-10-03,250708.93576225897
2024-10-04,254442.16576477175
2024-10-07,248871.58329099446
2024-10-08,252262.31294280372
2024-10-09,252054.0506308488
2024-10-10,251028.06556074464
2024-10-11,251930.7787322262
2024-10-14,254107.02887797635
2024-10-15,254632.5355508462
2024-10-16,251462.48298107288
2024-10-17,251697.1973780656
2024-10-18,253176.6599624526
2024-10-21,253686.23128963105
2024-10-22,254856.4603096501
2024-10-23,248086.29464905785
2024-10-24,248882.07883808488
2024-10-25,250535.73425463634
2024-10-28,249622.88654837184
2024-10-29,252759.3376416914
2024-10-30,253098.7297376102
2024-10-31,237779.27271837305
2024-11-01,240131.61103836301
2024-11-04,237390.4566398739
2024-11-05,239997.51145477567
2024-11-06,249347.0963922197
2024-11-07,254114.68431939158
2024-11-08,251298.04733341123
2024-11-11,251898.2938038439
2024-11-12,254042.3873537262
2024-11-13,255244.50907621958
2024-11-14,251338.3062940695
2024-11-15,243807.8031338115
2024-11-18,245246.19750159993
2024-11-19,248990.0299531652
2024-11-20,246436.7420121929
2024-11-21,237828.0395416557
2024-11-22,235041.6223546092
2024-11-25,239156.86855064955
2024-11-26,244098.07653875585
2024-11-27,242767.69310498063
2024-11-29,245276.49747918855
2024-12-02,248616.01365437932
2024-12-03,250786.29482205457
2024-12-04,253967.50715470544
2024-12-05,255921.76081523235
2024-12-06,258584.7314459817
2024-12-09,257184.648483095
2024-12-10,257592.39904936453
2024-12-11,262011.38667930526
2024-12-12,261785.77994727806
2024-12-13,258954.3293949123
2024-12-16,264751.3649293361
2024-12-17,262843.5774902588
2024-12-18,252518.9411652365
2024-12-19,253394.54697850434
2024-12-20,253894.72862770324
2024-12-23,255630.515868644
2024-12-24,258760.61104991502
2024-12-26,258055.26123241632
2024-12-27,254417.1969011213
2024-12-30,251726.87711996754
2024-12-31,249560.69183567088
2025-01-02,246376.55665455427
2025-01-03,247690.1216836396
2025-01-06,252859.68964815332
2025-01-07,248930.31716997706
2025-01-08,247946.9371453692
2025-01-10,244951.3961833174
2025-01-13,243336.13342344953
2025-01-14,240634.37281778007
2025-01-15,248255.45301747211
2025-01-16,245358.1836690294
2025-01-17,248835.96278043918
2025-01-21,251352.16204459016
2025-01-22,256488.14549055707
2025-01-23,256572.21664472733
2025-01-24,256794.34696131648
2025-01-27,254111.684478104
2025-01-28,259237.15241868846
2025-01-29,258487.29466173466
2025-01-30,256663.28373624978
2025-01-31,258730.6320608257
