date,equity
2024-01-02,167634.29604785636
2024-01-03,166957.60145422316
2024-01-04,166845.73565349905
2024-01-05,168619.68701034068
2024-01-08,174364.9890185446
2024-01-09,175352.12378596704
2024-01-10,179886.64965215998
2024-01-11,180583.51860383828
2024-01-12,181811.95826883859
2024-01-16,181452.54220069846
2024-01-17,180326.06205577956
2024-01-18,182568.0268836201
2024-01-19,185270.10327005954
2024-01-22,184689.34690636455
2024-01-23,186093.2867970675
2024-01-24,187650.68722041376
2024-01-25,190181.56546877074
2024-01-26,191197.89216066123
2024-01-29,193769.30674854337
2024-01-30,191053.7006884435
2024-01-31,186487.63740154987
2024-02-01,191390.14745695144
2024-02-02,206446.14034768226
2024-02-05,206556.1503820986
2024-02-06,204696.38910680907
2024-02-07,210234.48107660678
2024-02-08,209827.5393662253
2024-02-09,213223.4372591734
2024-02-12,213573.32783202344
2024-02-13,211396.33051717764
2024-02-14,217012.50611826108
2024-02-15,217625.1496789651
2024-02-16,215119.44535128656
2024-02-20,210080.36433595137
2024-02-21,206415.71282129042
2024-02-22,226925.02005815745
2024-02-23,226860.57056152594
2024-02-26,225874.4439146726
2024-02-27,226178.72334669757
2024-02-28,225585.36087380972
2024-02-29,229186.60978368128
2024-03-01,232061.63118598145
2024-03-04,234101.6525337354
2024-03-05,231277.20782022935
2024-03-06,234649.27450741915
2024-03-07,242172.7607781874
2024-03-08,235834.69592824695
2024-03-11,230456.2249755318
2024-03-12,240562.96653378778
2024-03-13,238958.08517767765
2024-03-14,237691.308781158
2024-03-15,234690.74415507872
2024-03-18,239012.44019980606
2024-03-19,240260.49575365038
2024-03-20,242793.15404599626
2024-03-21,243885.96160776448
2024-03-22,248066.03038488666
2024-03-25,247302.8865116726
2024-03-26,243741.80995897297
2024-03-27,240638.14627778338
2024-03-28,240572.18402531077
2024-04-01,241695.18404451307
2024-04-02,239591.30548752786
2024-04-03,238662.95942721644
2024-04-04,233895.48782154778
2024-04-05,238872.11730378913
2024-04-08,238929.21516419319
2024-04-09,239694.61677293293
2024-04-10,240017.31192418194
2024-04-11,243561.19901186303
2024-04-12,239727.56784139175
2024-04-15,235141.29490806093
2024-04-16,236870.0320627452
2024-04-17,230962.1665887481
2024-04-18,230500.03125153907
2024-04-19,216030.25325471867
2024-04-22,219100.57744595566
2024-04-23,221876.4869887185
2024-04-24,223096.20481811548
2024-04-25,218708.02458132253
2024-04-26,241069.51812024706
2024-04-29,237034.01672961004
2024-04-30,232810.12246655673
2024-05-01,228949.67773266337
2024-05-02,234698.2110928924
2024-05-03,239215.90638589434
2024-05-06,243701.6409156294
2024-05-07,243804.8905414825
2024-05-08,242460.3180397882
2024-05-09,241883.90085730053
2024-05-10,241410.01755621005
2024-05-13,241719.69197450404
2024-05-14,243363.6978728288
2024-05-15,246866.83295212855
2024-05-16,246408.06994653295
2024-05-17,246081.15078224964
2024-05-20,248369.81248272897
2024-05-21,248916.2734279369
2024-05-22,248322.86502896252
2024-05-23,258710.57583878827
2024-05-24,262063.08256378656
2024-05-28,268197.88742447225
2024-05-29,268860.4066791392
2024-05-30,262827.11801628256
2024-05-31,262650.6025995159
2024-06-03,268087.2138870355
2024-06-04,269695.16696576035
2024-06-05,276003.42924900504
2024-06-06,274888.8303426127
2024-06-07,274746.3855447346
2024-06-10,276796.39249133994
2024-06-11,274819.1130639041
2024-06-12,284569.95249029004
2024-06-13,294593.5426698595
2024-06-14,299753.0777509528
2024-06-17,297707.4471020623
2024-06-18,308162.8926408428
2024-06-20,297252.8625134176
2024-06-21,287683.8569224905
2024-06-24,287004.5638279772
2024-06-25,290090.56355916656
2024-06-26,296197.9053766278
2024-06-27,299989.2755314038
2024-06-28,293074.89973892976
2024-07-01,295427.96751610487
2024-07-02,297128.2908436296
2024-07-03,299841.8705937392
2024-07-05,305577.3494941724
2024-07-08,307912.7146129956
2024-07-09,311812.2166032329
2024-07-10,316442.28232269443
2024-07-11,303702.197268973
2024-07-12,305508.60309026425
2024-07-15,307120.6596071002
2024-07-16,304940.50761941995
2024-07-17,291111.84018363955
2024-07-18,291661.67383162666
2024-07-19,288012.87139230536
2024-07-22,294596.98537106183
2024-07-23,294337.8547246848
2024-07-24,279829.3899788343
2024-07-25,274885.21250768984
2024-07-26,275570.0460088358
2024-07-29,275924.0541428164
2024-07-30,276632.07041077764
2024-07-31,280779.0228374114
2024-08-01,276075.77191452205
2024-08-02,277972.24406084797
2024-08-05,267744.248426236
2024-08-06,271682.2156882787
2024-08-07,271847.47018035897
2024-08-08,279950.3737325448
2024-08-09,284120.2640417188
2024-08-12,284632.62413016916
2024-08-13,290546.770775042
2024-08-14,290354.363517163
2024-08-15,295227.57837323355
2024-08-16,293383.3352148003
2024-08-19,297913.66033529537
2024-08-20,295550.33340520406
2024-08-21,298047.0805443149
2024-08-22,292902.6000676129
2024-08-23,297592.76842060813
2024-08-26,294217.56328121043
2024-08-27,295620.628753573
2024-08-28,292448.69262035855
2024-08-29,288012.79837639834
2024-08-30,289612.7193610437
2024-09-03,276022.6871786226
2024-09-04,273947.14939591114
2024-09-05,276163.8165711119
2024-09-06,268891.7822884613
2024-09-09,269001.3749902368
2024-09-10,268027.2176411258
2024-09-11,271132.34419141756
2024-09-12,271266.2908269204
2024-09-13,270937.5127215951
2024-09-16,268560.7421636981
2024-09-17,269421.1976316762
2024-09-18,266609.5896375086
2024-09-19,273340.56938330247
2024-09-20,272043.04556160804
2024-09-23,270461.8584038016
2024-09-24,269642.0684034589
2024-09-25,269964.75326026155
2024-09-26,270400.2260864009
2024-09-27,269533.04069498205
2024-09-30,267181.4197621749
2024-10-01,265460.72151865734
2024-10-02,264930.17289357283
2024-10-03,260915.21032536542
2024-10-04,267439.52449870243
2024-10-07,264546.79164636135
2024-10-08,269986.8378893155
2024-10-09,269694.20916635287
2024-10-10,270041.4921422115
2024-10-11,270747.7589516351
2024-10-14,276262.62746761524
2024-10-15,271282.12708955747
2024-10-16,274188.18414091313
2024-10-17,275623.4555621733
2024-10-18,278393.53075127554
2024-10-21,282606.7600338037
2024-10-22,283383.92360881425
2024-10-23,275710.96634723706
2024-10-24,276865.91112700023
2024-10-25,278838.0192617234
2024-10-28,277325.31934542995
2024-10-29,279789.7636000634
2024-10-30,278092.3261686739
2024-10-31,263090.8276592912
2024-11-01,267000.30453864066
2024-11-04,266191.0486072926
2024-11-05,272505.95923701825
2024-11-06,283245.29611429764
2024-11-07,288465.87920208334
2024-11-08,285972.1377379881
2024-11-11,284897.2180570498
2024-11-12,288480.29945511126
2024-11-13,288087.98788841174
2024-11-14,285440.92513274617
2024-11-15,276641.4589783467
2024-11-18,276540.971066858
2024-11-19,283828.44541940786
2024-11-20,281169.59613388276
2024-11-21,275164.16842382343
2024-11-22,269990.82479717705
2024-11-25,266113.16012277687
2024-11-26,268255.18426158186
2024-11-27,266676.2486431283
2024-11-29,270853.12279652036
2024-12-02,275095.1339415928
2024-12-03,276943.9061732758
2024-12-04,282007.88899150095
2024-12-05,285227.8254186587
2024-12-06,289752.9351844286
2024-12-09,288184.0948831098
2024-12-10,288640.9931800009
2024-12-11,293592.6182398374
2024-12-12,293339.8182680962
2024-12-13,290167.082183526
2024-12-16,296662.8565166624
2024-12-17,294525.11618261586
2024-12-18,282956.0120705584
2024-12-19,283937.15799143387
2024-12-20,284497.6284421459
2024-12-23,287326.59903151845
2024-12-24,290064.22240265727
2024-12-26,290143.5535621977
2024-12-27,286115.7504219929
2024-12-30,284432.86629280687
2024-12-31,280581.31274331047
2025-01-02,280992.37588711956
2025-01-03,286265.1356196641
2025-01-06,293362.6939223244
2025-01-07,280647.25889603625
2025-01-08,280630.3054841011
2025-01-10,274432.5533977715
2025-01-13,272622.88547790726
2025-01-14,269595.95412239677
2025-01-15,278134.2704228495
2025-01-16,274888.2998443467
2025-01-17,278784.6475140018
2025-01-21,281603.68426854943
2025-01-22,287357.8096715766
2025-01-23,287451.9992204647
2025-01-24,287700.8640602593
2025-01-27,287717.071822358
2025-01-28,293701.8261565453
2025-01-29,292528.99367575615
2025-01-30,287188.9419136114
2025-01-31,288768.31573365576
