date,equity
2024-01-02,225741.0249905267
2024-01-03,224829.76915103727
2024-01-04,224679.1275394327
2024-01-05,227067.9799820286
2024-01-08,234171.2779903832
2024-01-09,236050.7306303463
2024-01-10,241186.72215680682
2024-01-11,241806.89261315635
2024-01-12,243285.97476054123
2024-01-16,242805.03341149766
2024-01-17,241297.66930456826
2024-01-18,244297.68428550538
2024-01-19,247913.38313068435
2024-01-22,247136.2622009873
2024-01-23,249014.90037235458
2024-01-24,251098.88694669207
2024-01-25,254485.5023680019
2024-01-26,255845.4680834919
2024-01-29,260571.6023177973
2024-01-30,259402.37364175072
2024-01-31,253733.65846763598
2024-02-01,260157.7717798468
2024-02-02,276797.98257682147
2024-02-05,276945.48136531113
2024-02-06,274451.95851132274
2024-02-07,281877.2980307889
2024-02-08,281331.6804461237
2024-02-09,285884.8180549056
2024-02-12,286353.9428567762
2024-02-13,283435.0776079048
2024-02-14,290965.1097681525
2024-02-15,291786.5274093637
2024-02-16,288426.9397625937
2024-02-20,281670.6620393245
2024-02-21,276757.1860867253
2024-02-22,304255.5682684039
2024-02-23,304169.15594499756
2024-02-26,303892.5834579381
2024-02-27,303812.3991054635
2024-02-28,301622.2551685244
2024-02-29,306851.95179785375
2024-03-01,314321.13874076854
2024-03-04,319406.8206516745
2024-03-05,317751.9510272235
2024-03-06,322440.29042958363
2024-03-07,332940.6762844567
2024-03-08,321824.1326128982
2024-03-11,311488.20477478707
2024-03-12,327913.7015556799
2024-03-13,324699.9296781518
2024-03-14,318098.1926046835
2024-03-15,315442.1188296851
2024-03-18,321250.8053298475
2024-03-19,322928.28643264575
2024-03-20,326332.3708198905
2024-03-21,327801.1868739632
2024-03-22,333419.5156097482
2024-03-25,331446.5949802056
2024-03-26,328218.83913645375
2024-03-27,325911.57338616654
2024-03-28,324546.0095585921
2024-04-01,328765.5864948162
2024-04-02,327822.26501920423
2024-04-03,328930.11519067874
2024-04-04,323982.8795632276
2024-04-05,331102.4115174883
2024-04-08,331181.55528481305
2024-04-09,332242.48412528884
2024-04-10,332689.77426517423
2024-04-11,337601.9824128695
2024-04-12,332288.15784540283
2024-04-15,327024.5723168334
2024-04-16,326272.2465405044
2024-04-17,325578.37282817764
2024-04-18,324308.3738825051
2024-04-19,318188.8083084867
2024-04-22,322711.0582286333
2024-04-23,326799.66774547915
2024-04-24,328596.17798773135
2024-04-25,322132.87102423084
2024-04-26,355068.8921321583
2024-04-29,351989.2865053809
2024-04-30,343914.5327121401
