date,symbol,router,aggregator,weights,mu,var
2023-10-20,AMZN,risk,median,{'heur': 1.0},0.3653487083487254,1e-06
2023-10-20,META,risk,median,{'heur': 1.0},1.4159529685127519,1e-06
2023-10-27,NVDA,risk,median,{'heur': 1.0},0.02909403131718173,1e-06
2023-10-27,MSFT,risk,median,{'heur': 1.0},1.6347631364146606,1e-06
2023-10-27,AAPL,risk,median,{'heur': 1.0},-0.9882782925604378,1e-06
2023-10-27,GOOGL,risk,median,{'heur': 1.0},-0.009283130860702555,1e-06
2023-10-27,AMZN,risk,median,{'heur': 1.0},0.29841884033184185,1e-06
2023-10-27,META,risk,median,{'heur': 1.0},0.06100867870024131,1e-06
2023-11-03,NVDA,risk,median,{'heur': 1.0},1.6602682628411927,1e-06
2023-11-03,MSFT,risk,median,{'heur': 1.0},1.7319662527993027,1e-06
2023-11-03,AAPL,risk,median,{'heur': 1.0},1.595554843256445,1e-06
2023-11-03,GOOGL,risk,median,{'heur': 1.0},0.260321562240582,1e-06
2023-11-03,AMZN,risk,median,{'heur': 1.0},1.6999424004179504,1e-06
2023-11-03,META,risk,median,{'heur': 1.0},1.3564245628629297,1e-06
2023-11-10,NVDA,risk,median,{'heur': 1.0},1.7521586595186025,1e-06
2023-11-10,MSFT,risk,median,{'heur': 1.0},1.5840545666035315,1e-06
2023-11-10,AAPL,risk,median,{'heur': 1.0},1.6472794850289285,1e-06
2023-11-10,GOOGL,risk,median,{'heur': 1.0},1.5574524651911552,1e-06
2023-11-10,AMZN,risk,median,{'heur': 1.0},1.7050539762651544,1e-06
2023-11-10,META,risk,median,{'heur': 1.0},1.685646385048719,1e-06
2023-11-17,NVDA,risk,median,{'heur': 1.0},1.8405599839705127,1e-06
2023-11-17,MSFT,risk,median,{'heur': 1.0},1.7839533869601023,1e-06
2023-11-17,AAPL,risk,median,{'heur': 1.0},1.5107392919910696,1e-06
2023-11-17,GOOGL,risk,median,{'heur': 1.0},1.5986882201073491,1e-06
2023-11-17,AMZN,risk,median,{'heur': 1.0},1.764623116170272,1e-06
2023-11-17,META,risk,median,{'heur': 1.0},1.7693597166990591,1e-06
2023-11-24,NVDA,risk,median,{'heur': 1.0},1.7652214938007884,1e-06
2023-11-24,MSFT,risk,median,{'heur': 1.0},1.7853081272945581,1e-06
2023-11-24,AAPL,risk,median,{'heur': 1.0},1.7334942793214985,1e-06
2023-11-24,GOOGL,risk,median,{'heur': 1.0},1.706913284272666,1e-06
2023-11-24,AMZN,risk,median,{'heur': 1.0},1.854318320877985,1e-06
2023-11-24,META,risk,median,{'heur': 1.0},1.8339543424467868,1e-06
2023-12-01,NVDA,risk,median,{'heur': 1.0},1.3888504422056027,1e-06
2023-12-01,MSFT,risk,median,{'heur': 1.0},1.4463676977379636,1e-06
2023-12-01,AAPL,risk,median,{'heur': 1.0},1.3953254985315178,1e-06
2023-12-01,GOOGL,risk,median,{'heur': 1.0},0.12353461879291294,1e-06
2023-12-01,AMZN,risk,median,{'heur': 1.0},1.4104662202139795,1e-06
2023-12-01,META,risk,median,{'heur': 1.0},1.397138246598367,1e-06
2023-12-08,NVDA,risk,median,{'heur': 1.0},1.3562606871797989,1e-06
2023-12-08,MSFT,risk,median,{'heur': 1.0},1.3888889200121768,1e-06
2023-12-08,AAPL,risk,median,{'heur': 1.0},1.5095107484798518,1e-06
2023-12-08,GOOGL,risk,median,{'heur': 1.0},1.313871760433326,1e-06
2023-12-08,AMZN,risk,median,{'heur': 1.0},1.3635663354800949,1e-06
2023-12-08,META,risk,median,{'heur': 1.0},1.3973394018220184,1e-06
2023-12-15,NVDA,risk,median,{'heur': 1.0},1.6542452959515377,1e-06
2023-12-15,MSFT,risk,median,{'heur': 1.0},1.3614957983238563,1e-06
2023-12-15,AAPL,risk,median,{'heur': 1.0},1.6980997779098426,1e-06
2023-12-15,GOOGL,risk,median,{'heur': 1.0},0.26291419912607117,1e-06
2023-12-15,AMZN,risk,median,{'heur': 1.0},1.392475031056355,1e-06
2023-12-15,META,risk,median,{'heur': 1.0},1.6682548878073191,1e-06
2023-12-22,NVDA,risk,median,{'heur': 1.0},1.6840645220496016,1e-06
2023-12-22,MSFT,risk,median,{'heur': 1.0},1.3862769981705776,1e-06
2023-12-22,AAPL,risk,median,{'heur': 1.0},1.3543310985068349,1e-06
2023-12-22,GOOGL,risk,median,{'heur': 1.0},1.6675293649850753,1e-06
2023-12-22,AMZN,risk,median,{'heur': 1.0},1.7362141248805465,1e-06
2023-12-22,META,risk,median,{'heur': 1.0},1.734446572977047,1e-06
2023-12-29,NVDA,risk,median,{'heur': 1.0},1.6957392896355756,1e-06
2023-12-29,MSFT,risk,median,{'heur': 1.0},1.3876861659479485,1e-06
2023-12-29,AAPL,risk,median,{'heur': 1.0},1.362123081587507,1e-06
2023-12-29,GOOGL,risk,median,{'heur': 1.0},1.6704468075591008,1e-06
2023-12-29,AMZN,risk,median,{'heur': 1.0},1.4355910483314733,1e-06
2023-12-29,META,risk,median,{'heur': 1.0},1.7597249001019133,1e-06
2024-01-05,NVDA,risk,median,{'heur': 1.0},1.399438760249106,1e-06
2024-01-05,MSFT,risk,median,{'heur': 1.0},1.3635366332920937,1e-06
2024-01-05,AAPL,risk,median,{'heur': 1.0},0.041921888298465576,1e-06
2024-01-05,GOOGL,risk,median,{'heur': 1.0},1.339523343376432,1e-06
2024-01-05,AMZN,risk,median,{'heur': 1.0},1.1638351666528306,1e-06
2024-01-05,META,risk,median,{'heur': 1.0},1.4818435218730013,1e-06
2024-01-12,NVDA,risk,median,{'heur': 1.0},1.6184115816383502,1e-06
2024-01-12,MSFT,risk,median,{'heur': 1.0},1.7226784305620524,1e-06
2024-01-12,AAPL,risk,median,{'heur': 1.0},0.05810617683767473,1e-06
2024-01-12,GOOGL,risk,median,{'heur': 1.0},1.690626741542713,1e-06
2024-01-12,AMZN,risk,median,{'heur': 1.0},1.7279468320467406,1e-06
2024-01-12,META,risk,median,{'heur': 1.0},1.596758387790062,1e-06
2024-01-19,NVDA,risk,median,{'heur': 1.0},1.6779384350700135,1e-06
2024-01-19,MSFT,risk,median,{'heur': 1.0},1.5724771932363757,1e-06
2024-01-19,AAPL,risk,median,{'heur': 1.0},1.606306155289607,1e-06
2024-01-19,GOOGL,risk,median,{'heur': 1.0},1.7210386972831222,1e-06
2024-01-19,AMZN,risk,median,{'heur': 1.0},1.7198927850126269,1e-06
2024-01-19,META,risk,median,{'heur': 1.0},1.6218371455692946,1e-06
2024-01-26,NVDA,risk,median,{'heur': 1.0},1.8514476000876632,1e-06
2024-01-26,MSFT,risk,median,{'heur': 1.0},1.5808403542759255,1e-06
2024-01-26,AAPL,risk,median,{'heur': 1.0},1.6395013471328885,1e-06
2024-01-26,GOOGL,risk,median,{'heur': 1.0},1.5782731095326148,1e-06
2024-01-26,AMZN,risk,median,{'heur': 1.0},1.7973068451429395,1e-06
2024-01-26,META,risk,median,{'heur': 1.0},1.6676638124364283,1e-06
2024-02-02,NVDA,risk,median,{'heur': 1.0},1.9580866951673508,1e-06
2024-02-02,MSFT,risk,median,{'heur': 1.0},1.8131805094905016,1e-06
2024-02-02,AAPL,risk,median,{'heur': 1.0},0.1220670839454195,1e-06
2024-02-02,GOOGL,risk,median,{'heur': 1.0},1.3747605829844998,1e-06
2024-02-02,AMZN,risk,median,{'heur': 1.0},1.6840490245302577,1e-06
2024-02-02,META,risk,median,{'heur': 1.0},1.9089444860425486,1e-06
2024-02-09,NVDA,risk,median,{'heur': 1.0},1.9260795179153158,1e-06
2024-02-09,MSFT,risk,median,{'heur': 1.0},1.5957627663240583,1e-06
2024-02-09,AAPL,risk,median,{'heur': 1.0},1.3275082509544955,1e-06
2024-02-09,GOOGL,risk,median,{'heur': 1.0},1.4035835984055902,1e-06
2024-02-09,AMZN,risk,median,{'heur': 1.0},1.641787597143653,1e-06
2024-02-09,META,risk,median,{'heur': 1.0},1.879102471739658,1e-06
2024-02-16,NVDA,risk,median,{'heur': 1.0},1.9427388978397437,1e-06
2024-02-16,MSFT,risk,median,{'heur': 1.0},1.3965306575681509,1e-06
2024-02-16,AAPL,risk,median,{'heur': 1.0},0.055496139986253926,1e-06
2024-02-16,GOOGL,risk,median,{'heur': 1.0},0.09240587189957722,1e-06
2024-02-16,AMZN,risk,median,{'heur': 1.0},1.49457460616049,1e-06
2024-02-16,META,risk,median,{'heur': 1.0},2.0745936647953496,1e-06
2024-02-23,NVDA,risk,median,{'heur': 1.0},1.9748501221188817,1e-06
2024-02-23,MSFT,risk,median,{'heur': 1.0},1.390132170325195,1e-06
2024-02-23,AAPL,risk,median,{'heur': 1.0},0.019461152617253653,1e-06
2024-02-23,GOOGL,risk,median,{'heur': 1.0},1.286881302099546,1e-06
2024-02-23,AMZN,risk,median,{'heur': 1.0},1.5217881635274657,1e-06
2024-02-23,META,risk,median,{'heur': 1.0},1.5624389888295034,1e-06
2024-03-01,NVDA,risk,median,{'heur': 1.0},2.0809949501609117,1e-06
2024-03-01,MSFT,risk,median,{'heur': 1.0},1.4147584729629226,1e-06
2024-03-01,AAPL,risk,median,{'heur': 1.0},-0.9582604894263307,1e-06
2024-03-01,GOOGL,risk,median,{'heur': 1.0},0.07402079521431257,1e-06
2024-03-01,AMZN,risk,median,{'heur': 1.0},1.8573825514999138,1e-06
2024-03-01,META,risk,median,{'heur': 1.0},1.649395181895917,1e-06
2024-03-08,NVDA,risk,median,{'heur': 1.0},2.3294597475283467,1e-06
2024-03-08,MSFT,risk,median,{'heur': 1.0},1.3540729606150206,1e-06
2024-03-08,AAPL,risk,median,{'heur': 1.0},-1.0529764863255346,1e-06
2024-03-08,GOOGL,risk,median,{'heur': 1.0},0.039238836250475674,1e-06
2024-03-08,AMZN,risk,median,{'heur': 1.0},1.4472290746880676,1e-06
2024-03-08,META,risk,median,{'heur': 1.0},1.725609650692638,1e-06
2024-03-15,NVDA,risk,median,{'heur': 1.0},1.9337429982915653,1e-06
2024-03-15,MSFT,risk,median,{'heur': 1.0},1.6878402331539641,1e-06
2024-03-15,AAPL,risk,median,{'heur': 1.0},-1.0266286149278097,1e-06
2024-03-15,GOOGL,risk,median,{'heur': 1.0},1.5855802872662859,1e-06
2024-03-15,AMZN,risk,median,{'heur': 1.0},1.4111775399401079,1e-06
2024-03-15,META,risk,median,{'heur': 1.0},1.5854924992576096,1e-06
2024-03-22,NVDA,risk,median,{'heur': 1.0},1.8791052653542932,1e-06
2024-03-22,MSFT,risk,median,{'heur': 1.0},1.747765380121031,1e-06
2024-03-22,AAPL,risk,median,{'heur': 1.0},-0.7262362688909966,1e-06
2024-03-22,GOOGL,risk,median,{'heur': 1.0},1.685554972474973,1e-06
2024-03-22,AMZN,risk,median,{'heur': 1.0},1.4461181077271128,1e-06
2024-03-22,META,risk,median,{'heur': 1.0},1.6405989596386918,1e-06
2024-04-05,NVDA,risk,median,{'heur': 1.0},1.7892532400105323,1e-06
2024-04-05,MSFT,risk,median,{'heur': 1.0},1.4625843312966318,1e-06
2024-04-05,AAPL,risk,median,{'heur': 1.0},-1.2439450772663023,1e-06
2024-04-05,GOOGL,risk,median,{'heur': 1.0},1.8004223075965788,1e-06
2024-04-05,AMZN,risk,median,{'heur': 1.0},1.8418336113434572,1e-06
2024-04-05,META,risk,median,{'heur': 1.0},1.9802555444905237,1e-06
2024-04-12,NVDA,risk,median,{'heur': 1.0},1.6585982373733261,1e-06
2024-04-12,MSFT,risk,median,{'heur': 1.0},1.3894239005925848,1e-06
2024-04-12,AAPL,risk,median,{'heur': 1.0},-0.011389982018801592,1e-06
2024-04-12,GOOGL,risk,median,{'heur': 1.0},1.7665293722265363,1e-06
2024-04-12,AMZN,risk,median,{'heur': 1.0},1.788915879790313,1e-06
2024-04-12,META,risk,median,{'heur': 1.0},1.5728675936709873,1e-06
2024-04-19,NVDA,risk,median,{'heur': 1.0},0.17544878896984875,1e-06
2024-04-19,MSFT,risk,median,{'heur': 1.0},0.068255127327116,1e-06
2024-04-19,AAPL,risk,median,{'heur': 1.0},-1.6562913506338386,1e-06
2024-04-19,GOOGL,risk,median,{'heur': 1.0},1.3596538751798763,1e-06
2024-04-19,AMZN,risk,median,{'heur': 1.0},0.18058165698123388,1e-06
2024-04-19,META,risk,median,{'heur': 1.0},0.23261993501241374,1e-06
2024-04-26,NVDA,risk,median,{'heur': 1.0},1.6000110615824104,1e-06
2024-04-26,MSFT,risk,median,{'heur': 1.0},0.08852730300414438,1e-06
2024-04-26,AAPL,risk,median,{'heur': 1.0},-1.0893814338493246,1e-06
2024-04-26,GOOGL,risk,median,{'heur': 1.0},1.6133283553674844,1e-06
2024-04-26,AMZN,risk,median,{'heur': 1.0},1.413371790302166,1e-06
2024-04-26,META,risk,median,{'heur': 1.0},0.10754146047829474,1e-06
2024-05-03,NVDA,risk,median,{'heur': 1.0},1.9102383106787288,1e-06
2024-05-03,MSFT,risk,median,{'heur': 1.0},0.28318806342495356,1e-06
2024-05-03,AAPL,risk,median,{'heur': 1.0},1.06042819800681,1e-06
2024-05-03,GOOGL,risk,median,{'heur': 1.0},1.8002480370274083,1e-06
2024-05-03,AMZN,risk,median,{'heur': 1.0},1.7036675617906831,1e-06
2024-05-03,META,risk,median,{'heur': 1.0},0.012804329899924433,1e-06
2024-05-10,NVDA,risk,median,{'heur': 1.0},1.804835106996115,1e-06
2024-05-10,MSFT,risk,median,{'heur': 1.0},1.5735281971471051,1e-06
2024-05-10,AAPL,risk,median,{'heur': 1.0},1.0117785950094738,1e-06
2024-05-10,GOOGL,risk,median,{'heur': 1.0},1.7267809746045923,1e-06
2024-05-10,AMZN,risk,median,{'heur': 1.0},1.6559558085433215,1e-06
2024-05-10,META,risk,median,{'heur': 1.0},1.571505410357795,1e-06
2024-05-17,NVDA,risk,median,{'heur': 1.0},1.9030627329189926,1e-06
2024-05-17,MSFT,risk,median,{'heur': 1.0},1.662874979343192,1e-06
2024-05-17,AAPL,risk,median,{'heur': 1.0},0.9291917327214634,1e-06
2024-05-17,GOOGL,risk,median,{'heur': 1.0},1.6496742463506755,1e-06
2024-05-17,AMZN,risk,median,{'heur': 1.0},1.3938611658660993,1e-06
2024-05-17,META,risk,median,{'heur': 1.0},0.578966916689147,1e-06
2024-05-24,NVDA,risk,median,{'heur': 1.0},1.9627487932745051,1e-06
2024-05-24,MSFT,risk,median,{'heur': 1.0},1.7066214074111283,1e-06
2024-05-24,AAPL,risk,median,{'heur': 1.0},1.7123502497367415,1e-06
2024-05-24,GOOGL,risk,median,{'heur': 1.0},1.5459136775739344,1e-06
2024-05-24,AMZN,risk,median,{'heur': 1.0},1.1717581983562726,1e-06
2024-05-24,META,risk,median,{'heur': 1.0},1.7173032169841151,1e-06
2024-05-31,NVDA,risk,median,{'heur': 1.0},2.1987874562006082,1e-06
2024-05-31,MSFT,risk,median,{'heur': 1.0},1.3513008122686334,1e-06
2024-05-31,AAPL,risk,median,{'heur': 1.0},1.44261123603522,1e-06
2024-05-31,GOOGL,risk,median,{'heur': 1.0},1.4947859549436167,1e-06
2024-05-31,AMZN,risk,median,{'heur': 1.0},0.10250348897736118,1e-06
2024-05-31,META,risk,median,{'heur': 1.0},0.6720283066962603,1e-06
2024-06-07,NVDA,risk,median,{'heur': 1.0},2.091951806693489,1e-06
2024-06-07,MSFT,risk,median,{'heur': 1.0},1.3634523596735635,1e-06
2024-06-07,AAPL,risk,median,{'heur': 1.0},1.5356027008249102,1e-06
2024-06-07,GOOGL,risk,median,{'heur': 1.0},1.4985920955734564,1e-06
2024-06-07,AMZN,risk,median,{'heur': 1.0},1.6369699116820464,1e-06
2024-06-07,META,risk,median,{'heur': 1.0},1.6957579339923754,1e-06
2024-06-14,NVDA,risk,median,{'heur': 1.0},2.110293224830131,1e-06
2024-06-14,MSFT,risk,median,{'heur': 1.0},1.6874578044289714,1e-06
2024-06-14,AAPL,risk,median,{'heur': 1.0},1.605204605089691,1e-06
2024-06-14,GOOGL,risk,median,{'heur': 1.0},1.4779102675331897,1e-06
2024-06-14,AMZN,risk,median,{'heur': 1.0},1.637408691141635,1e-06
2024-06-14,META,risk,median,{'heur': 1.0},1.7245380125869598,1e-06
2024-06-21,NVDA,risk,median,{'heur': 1.0},2.265857188593827,1e-06
2024-06-21,MSFT,risk,median,{'heur': 1.0},1.486025491867418,1e-06
2024-06-21,AAPL,risk,median,{'heur': 1.0},1.7542477063880302,1e-06
2024-06-21,GOOGL,risk,median,{'heur': 1.0},1.4450594320096584,1e-06
2024-06-21,AMZN,risk,median,{'heur': 1.0},1.6801093467753774,1e-06
2024-06-21,META,risk,median,{'heur': 1.0},1.6965388552402687,1e-06
2024-06-28,NVDA,risk,median,{'heur': 1.0},1.725288804599685,1e-06
2024-06-28,MSFT,risk,median,{'heur': 1.0},1.6846339576695326,1e-06
2024-06-28,AAPL,risk,median,{'heur': 1.0},1.4933441568674535,1e-06
2024-06-28,GOOGL,risk,median,{'heur': 1.0},1.7596702075809478,1e-06
2024-06-28,AMZN,risk,median,{'heur': 1.0},1.7108243749519019,1e-06
2024-06-28,META,risk,median,{'heur': 1.0},1.7218383644678092,1e-06
2024-07-05,NVDA,risk,median,{'heur': 1.0},1.7963154260694312,1e-06
2024-07-05,MSFT,risk,median,{'heur': 1.0},1.5968190575754515,1e-06
2024-07-05,AAPL,risk,median,{'heur': 1.0},1.7157725309449512,1e-06
2024-07-05,GOOGL,risk,median,{'heur': 1.0},1.6527462564519726,1e-06
2024-07-05,AMZN,risk,median,{'heur': 1.0},1.790082842831592,1e-06
2024-07-05,META,risk,median,{'heur': 1.0},1.6127835387847556,1e-06
2024-07-12,NVDA,risk,median,{'heur': 1.0},1.726566746488926,1e-06
2024-07-12,MSFT,risk,median,{'heur': 1.0},1.38820031204114,1e-06
2024-07-12,AAPL,risk,median,{'heur': 1.0},1.6657411201790768,1e-06
2024-07-12,GOOGL,risk,median,{'heur': 1.0},1.447615187674575,1e-06
2024-07-12,AMZN,risk,median,{'heur': 1.0},1.3714457922201582,1e-06
2024-07-12,META,risk,median,{'heur': 1.0},1.2968024200224217,1e-06
2024-07-19,NVDA,risk,median,{'heur': 1.0},1.2843315513931932,1e-06
2024-07-19,MSFT,risk,median,{'heur': 1.0},0.1247209742794333,1e-06
2024-07-19,AAPL,risk,median,{'heur': 1.0},1.5098372814793015,1e-06
2024-07-19,GOOGL,risk,median,{'heur': 1.0},1.197600615238755,1e-06
2024-07-19,AMZN,risk,median,{'heur': 1.0},0.12263820117790869,1e-06
2024-07-19,META,risk,median,{'heur': 1.0},0.052578104515028215,1e-06
2024-07-26,NVDA,risk,median,{'heur': 1.0},0.26370225542565595,1e-06
2024-07-26,MSFT,risk,median,{'heur': 1.0},0.06999510923133537,1e-06
2024-07-26,AAPL,risk,median,{'heur': 1.0},1.4506784079270965,1e-06
2024-07-26,GOOGL,risk,median,{'heur': 1.0},0.046433453882958886,1e-06
2024-07-26,AMZN,risk,median,{'heur': 1.0},0.07855525101659337,1e-06
2024-07-26,META,risk,median,{'heur': 1.0},0.04177373106173535,1e-06
2024-08-02,NVDA,risk,median,{'heur': 1.0},0.12363038884424536,1e-06
2024-08-02,MSFT,risk,median,{'heur': 1.0},-0.0010529687078888999,1e-06
2024-08-02,AAPL,risk,median,{'heur': 1.0},1.4278787879751036,1e-06
2024-08-02,GOOGL,risk,median,{'heur': 1.0},0.016459223660445804,1e-06
2024-08-02,AMZN,risk,median,{'heur': 1.0},-1.091905935162152,1e-06
2024-08-02,META,risk,median,{'heur': 1.0},1.6146518446731353,1e-06
2024-08-09,NVDA,risk,median,{'heur': 1.0},0.04665309643691502,1e-06
2024-08-09,MSFT,risk,median,{'heur': 1.0},-0.019303772287689543,1e-06
2024-08-09,AAPL,risk,median,{'heur': 1.0},1.3386698332963587,1e-06
2024-08-09,GOOGL,risk,median,{'heur': 1.0},-0.023382390339802724,1e-06
2024-08-09,AMZN,risk,median,{'heur': 1.0},-1.1111955212345388,1e-06
2024-08-09,META,risk,median,{'heur': 1.0},1.6355943933298662,1e-06
2024-08-16,NVDA,risk,median,{'heur': 1.0},1.8253550771470952,1e-06
2024-08-16,MSFT,risk,median,{'heur': 1.0},0.5442045377948921,1e-06
2024-08-16,AAPL,risk,median,{'heur': 1.0},1.7140113380336917,1e-06
2024-08-16,GOOGL,risk,median,{'heur': 1.0},0.2983231403349649,1e-06
2024-08-16,AMZN,risk,median,{'heur': 1.0},0.5302007519829642,1e-06
2024-08-16,META,risk,median,{'heur': 1.0},1.7377317486636117,1e-06
2024-08-23,NVDA,risk,median,{'heur': 1.0},1.8937318094647708,1e-06
2024-08-23,MSFT,risk,median,{'heur': 1.0},0.5780660158707361,1e-06
2024-08-23,AAPL,risk,median,{'heur': 1.0},1.7589275114355123,1e-06
2024-08-23,GOOGL,risk,median,{'heur': 1.0},0.5777092615224455,1e-06
2024-08-23,AMZN,risk,median,{'heur': 1.0},0.5510662819758748,1e-06
2024-08-23,META,risk,median,{'heur': 1.0},1.8013021312464819,1e-06
2024-08-30,NVDA,risk,median,{'heur': 1.0},1.7519930814152276,1e-06
2024-08-30,MSFT,risk,median,{'heur': 1.0},0.59324080950213,1e-06
2024-08-30,AAPL,risk,median,{'heur': 1.0},1.7591133073292495,1e-06
2024-08-30,GOOGL,risk,median,{'heur': 1.0},0.350730800150356,1e-06
2024-08-30,AMZN,risk,median,{'heur': 1.0},0.5511564252213244,1e-06
2024-08-30,META,risk,median,{'heur': 1.0},1.3833775469566376,1e-06
2024-09-06,NVDA,risk,median,{'heur': 1.0},0.043304369423700216,1e-06
2024-09-06,MSFT,risk,median,{'heur': 1.0},-0.9269330192506784,1e-06
2024-09-06,AAPL,risk,median,{'heur': 1.0},1.4456217244266907,1e-06
2024-09-06,GOOGL,risk,median,{'heur': 1.0},-1.0086159528671292,1e-06
2024-09-06,AMZN,risk,median,{'heur': 1.0},0.39049312895065114,1e-06
2024-09-06,META,risk,median,{'heur': 1.0},0.10743272869210263,1e-06
2024-09-13,NVDA,risk,median,{'heur': 1.0},1.5841046974455424,1e-06
2024-09-13,MSFT,risk,median,{'heur': 1.0},1.6117583741782142,1e-06
2024-09-13,AAPL,risk,median,{'heur': 1.0},1.3551132555227885,1e-06
2024-09-13,GOOGL,risk,median,{'heur': 1.0},0.23849508595606378,1e-06
2024-09-13,AMZN,risk,median,{'heur': 1.0},1.6790876891840574,1e-06
2024-09-13,META,risk,median,{'heur': 1.0},1.311481078681916,1e-06
2024-09-20,NVDA,risk,median,{'heur': 1.0},1.4760427400670082,1e-06
2024-09-20,MSFT,risk,median,{'heur': 1.0},1.6002725449525412,1e-06
2024-09-20,AAPL,risk,median,{'heur': 1.0},1.6887462616355433,1e-06
2024-09-20,GOOGL,risk,median,{'heur': 1.0},1.5495843026848948,1e-06
2024-09-20,AMZN,risk,median,{'heur': 1.0},1.6556009167666277,1e-06
2024-09-20,META,risk,median,{'heur': 1.0},1.5070037041889042,1e-06
2024-09-27,NVDA,risk,median,{'heur': 1.0},1.575578852702664,1e-06
2024-09-27,MSFT,risk,median,{'heur': 1.0},1.6116158410377743,1e-06
2024-09-27,AAPL,risk,median,{'heur': 1.0},1.6782316558235832,1e-06
2024-09-27,GOOGL,risk,median,{'heur': 1.0},1.560203046741336,1e-06
2024-09-27,AMZN,risk,median,{'heur': 1.0},1.6662836925650117,1e-06
2024-09-27,META,risk,median,{'heur': 1.0},1.5571953521887072,1e-06
2024-10-04,NVDA,risk,median,{'heur': 1.0},1.7709682966574822,1e-06
2024-10-04,MSFT,risk,median,{'heur': 1.0},0.05453429431468267,1e-06
2024-10-04,AAPL,risk,median,{'heur': 1.0},1.6530054709112902,1e-06
2024-10-04,GOOGL,risk,median,{'heur': 1.0},1.6069158139622874,1e-06
2024-10-04,AMZN,risk,median,{'heur': 1.0},1.2994926411078556,1e-06
2024-10-04,META,risk,median,{'heur': 1.0},1.6014379019897311,1e-06
2024-10-11,NVDA,risk,median,{'heur': 1.0},1.7977779718455966,1e-06
2024-10-11,MSFT,risk,median,{'heur': 1.0},0.02968110496927625,1e-06
2024-10-11,AAPL,risk,median,{'heur': 1.0},1.6343918522786696,1e-06
2024-10-11,GOOGL,risk,median,{'heur': 1.0},0.2895769402740112,1e-06
2024-10-11,AMZN,risk,median,{'heur': 1.0},1.2884967121753534,1e-06
2024-10-11,META,risk,median,{'heur': 1.0},1.8073790193195756,1e-06
2024-10-18,NVDA,risk,median,{'heur': 1.0},1.9048566983417128,1e-06
2024-10-18,MSFT,risk,median,{'heur': 1.0},0.23297077130946198,1e-06
2024-10-18,AAPL,risk,median,{'heur': 1.0},1.698129207203103,1e-06
2024-10-18,GOOGL,risk,median,{'heur': 1.0},0.26220327901125623,1e-06
2024-10-18,AMZN,risk,median,{'heur': 1.0},1.3114879106796924,1e-06
2024-10-18,META,risk,median,{'heur': 1.0},1.4303636596289147,1e-06
2024-10-25,NVDA,risk,median,{'heur': 1.0},1.9158884512686751,1e-06
2024-10-25,MSFT,risk,median,{'heur': 1.0},1.5949173804496575,1e-06
2024-10-25,AAPL,risk,median,{'heur': 1.0},1.384967582948453,1e-06
2024-10-25,GOOGL,risk,median,{'heur': 1.0},1.287604188565868,1e-06
2024-10-25,AMZN,risk,median,{'heur': 1.0},1.2890330324133132,1e-06
2024-10-25,META,risk,median,{'heur': 1.0},1.4443750127481787,1e-06
2024-11-01,NVDA,risk,median,{'heur': 1.0},1.6032859378586422,1e-06
2024-11-01,MSFT,risk,median,{'heur': 1.0},0.09086346215885557,1e-06
2024-11-01,AAPL,risk,median,{'heur': 1.0},0.13909518789133996,1e-06
2024-11-01,GOOGL,risk,median,{'heur': 1.0},1.6552399320268765,1e-06
2024-11-01,AMZN,risk,median,{'heur': 1.0},1.7717745888098042,1e-06
2024-11-01,META,risk,median,{'heur': 1.0},1.3851776736476724,1e-06
2024-11-08,NVDA,risk,median,{'heur': 1.0},1.9169320373581122,1e-06
2024-11-08,MSFT,risk,median,{'heur': 1.0},1.6198283310328194,1e-06
2024-11-08,AAPL,risk,median,{'heur': 1.0},1.3379724310687815,1e-06
2024-11-08,GOOGL,risk,median,{'heur': 1.0},1.7296166139372975,1e-06
2024-11-08,AMZN,risk,median,{'heur': 1.0},1.8121426146145787,1e-06
2024-11-08,META,risk,median,{'heur': 1.0},1.3918016218844467,1e-06
2024-11-15,NVDA,risk,median,{'heur': 1.0},1.4321408132005407,1e-06
2024-11-15,MSFT,risk,median,{'heur': 1.0},0.5699723783881919,1e-06
2024-11-15,AAPL,risk,median,{'heur': 1.0},0.2888642734488609,1e-06
2024-11-15,GOOGL,risk,median,{'heur': 1.0},1.649962061872706,1e-06
2024-11-15,AMZN,risk,median,{'heur': 1.0},1.7254383673135352,1e-06
2024-11-15,META,risk,median,{'heur': 1.0},0.09332215706393909,1e-06
2024-11-22,NVDA,risk,median,{'heur': 1.0},1.3909367092386287,1e-06
2024-11-22,MSFT,risk,median,{'heur': 1.0},0.2688130564298998,1e-06
2024-11-22,AAPL,risk,median,{'heur': 1.0},1.6256534255692816,1e-06
2024-11-22,GOOGL,risk,median,{'heur': 1.0},0.0789982953654335,1e-06
2024-11-22,AMZN,risk,median,{'heur': 1.0},1.397675747610096,1e-06
2024-11-22,META,risk,median,{'heur': 1.0},0.12745448666139247,1e-06
2024-11-29,NVDA,risk,median,{'heur': 1.0},1.3772182738915892,1e-06
2024-11-29,MSFT,risk,median,{'heur': 1.0},1.5763812932109293,1e-06
2024-11-29,AAPL,risk,median,{'heur': 1.0},1.6714636017233442,1e-06
2024-11-29,GOOGL,risk,median,{'heur': 1.0},0.26548032250811293,1e-06
2024-11-29,AMZN,risk,median,{'heur': 1.0},1.4471236366844973,1e-06
2024-11-29,META,risk,median,{'heur': 1.0},1.3372631278090656,1e-06
