date,equity
2024-05-17,176674.33998089196
2024-05-20,177359.634951976
2024-05-21,179872.41299903864
2024-05-22,181483.86476411187
2024-05-23,182992.38167442204
2024-05-24,186715.99607367333
2024-05-28,186315.65071805342
2024-05-29,184236.95635718858
2024-05-30,183306.7149066147
2024-05-31,178920.57592111363
2024-06-03,178666.11007973328
2024-06-04,177516.65010797654
2024-06-05,181784.63290449732
2024-06-06,179711.709701028
2024-06-07,178207.2552817879
2024-06-10,179967.72122936862
2024-06-11,180302.2149828833
2024-06-12,182292.43936327493
2024-06-13,182082.28453982322
2024-06-14,180095.54390749976
2024-06-17,181751.62096649388
2024-06-18,184550.26008249982
2024-06-20,181229.21278052943
2024-06-21,179762.12402720875
2024-06-24,176262.37035432694
2024-06-25,176204.11173122574
2024-06-26,175838.734084112
2024-06-27,174774.79256570397
2024-06-28,174539.69346837458
2024-07-01,175126.23038013928
2024-07-02,176500.13193631987
2024-07-03,179181.08522334846
2024-07-05,178447.26789071053
2024-07-08,180349.02468346778
2024-07-09,180182.24118412242
2024-07-10,183126.0766263296
2024-07-11,179651.52663466686
2024-07-12,181112.4350095324
2024-07-15,180900.66851440934
2024-07-16,181772.32991098438
2024-07-17,174120.9891934132
2024-07-18,173356.2159491159
2024-07-19,172436.19779319485
2024-07-22,174105.09005047433
2024-07-23,174611.27505096694
2024-07-24,168623.12446172145
2024-07-25,167221.60034843715
2024-07-26,171960.45822764744
2024-07-29,172103.7563118184
2024-07-30,171614.21972720342
2024-07-31,172657.5076543585
2024-08-01,170917.12905738855
2024-08-02,165441.15908518853
2024-08-05,161433.05928889653
2024-08-06,163437.0298039297
2024-08-07,160313.04099556684
2024-08-08,165212.00475307016
2024-08-09,165865.6983954238
2024-08-12,165832.4022762933
2024-08-13,167123.35318184597
2024-08-14,166846.44221433692
2024-08-15,167328.48494052142
2024-08-16,167842.721430853
2024-08-19,170302.19967846532
2024-08-20,169259.53765666182
2024-08-21,171772.57703730758
2024-08-22,171089.7974471869
2024-08-23,175251.23964708266
2024-08-26,173597.14581483722
2024-08-27,173400.8332932391
2024-08-28,172707.2310841347
2024-08-29,173306.711558233
2024-08-30,174976.86879097228
2024-09-03,170282.38457596148
2024-09-04,170789.64133218705
2024-09-05,169803.50832192946
2024-09-06,168918.26926490985
2024-09-09,172573.93895336427
2024-09-10,173527.2324890726
2024-09-11,173018.1883575312
2024-09-12,175565.8451848152
2024-09-13,179424.82559264635
2024-09-16,180354.47833908166
2024-09-17,181530.46108319788
2024-09-18,181813.8410722672
2024-09-19,185381.00981088282
2024-09-20,185649.863920276
2024-09-23,187903.08729922326
2024-09-24,189229.25769215336
2024-09-25,188303.96823119634
2024-09-26,187933.69150236578
2024-09-27,189586.27230036192
2024-09-30,190619.95876144888
2024-10-01,190451.87009187025
2024-10-02,190494.88282640526
2024-10-03,192230.39701313758
2024-10-04,192069.83687089742
2024-10-07,190770.9323587709
2024-10-08,191401.35246964794
2024-10-09,192653.5614682418
2024-10-10,191996.8488341738
2024-10-11,194202.98455202972
2024-10-14,197417.03700878116
2024-10-15,196616.61065082953
2024-10-16,199245.03424881172
2024-10-17,197114.81805656708
2024-10-18,198392.31137568623
2024-10-21,197748.841099888
2024-10-22,195301.03307199824
2024-10-23,193490.06659712677
2024-10-24,193883.27024018654
2024-10-25,191732.61255169963
2024-10-28,192793.32231853777
2024-10-29,192985.43055981418
2024-10-30,193689.38060248722
2024-10-31,191655.59849247808
2024-11-01,190891.3009295518
2024-11-04,188405.51774463104
2024-11-05,192996.67174511903
2024-11-06,199688.52896317898
2024-11-07,199732.37324690184
2024-11-08,205326.55878739504
2024-11-11,212917.83191768595
2024-11-12,209997.51417665597
2024-11-13,208116.68867940345
2024-11-14,205201.7418796501
2024-11-15,208115.76078281537
2024-11-18,209023.35013226783
2024-11-19,213429.7500662575
2024-11-20,212838.7480354968
2024-11-21,213681.71950940348
2024-11-22,217939.7090278565
2024-11-25,215113.04763127366
2024-11-26,215345.04700943743
2024-11-27,215073.33795994776
2024-11-29,215886.52842772522
2024-12-02,216013.78945426483
2024-12-03,217089.85497386678
2024-12-04,219578.13131947324
2024-12-05,220783.84145193166
2024-12-06,223833.25984966202
2024-12-09,214537.1913361121
2024-12-10,212789.59735929855
2024-12-11,217276.75175577338
2024-12-12,214822.92626161422
2024-12-13,215955.38325794728
2024-12-16,217696.58847674774
2024-12-17,215591.72318898636
2024-12-18,205094.11937728137
2024-12-19,206301.22927665396
2024-12-20,210357.07830898883
2024-12-23,211877.06055705866
2024-12-24,216250.52722170556
2024-12-26,215897.86306120607
2024-12-27,212325.20341764844
2024-12-30,209167.22059082094
2024-12-31,206939.3834077242
2025-01-02,205304.65806323173
2025-01-03,209611.19036870162
2025-01-06,212408.10172279936
2025-01-07,208386.6169999846
2025-01-08,209178.00472529183
2025-01-10,208299.6452474311
2025-01-13,207191.9977704716
2025-01-14,209872.57548883918
2025-01-15,210918.0282275553
2025-01-16,212706.1373087536
2025-01-17,214119.98543374822
2025-01-21,219475.05723292817
2025-01-22,221728.19674326203
2025-01-23,223294.58950404587
2025-01-24,222844.19067739556
2025-01-27,207795.93159140705
2025-01-28,211515.16926224384
2025-01-29,212123.46681241665
2025-01-30,214361.17353877393
2025-01-31,211650.37894097235
