date,symbol,router,aggregator,weights,mu,var
2022-10-14,META,risk,precision,{'heur': 1.0},-1.8291170566311974,0.0005536610319751005
2022-10-21,NVDA,risk,precision,{'heur': 1.0},-1.2160386934991718,0.0012049425135014986
2022-10-21,MSFT,risk,precision,{'heur': 1.0},-1.0643481143596212,0.0005564319929916155
2022-10-21,AAPL,risk,precision,{'heur': 1.0},-1.084526866796204,0.0005343010892425313
2022-10-21,GOOGL,risk,precision,{'heur': 1.0},-1.0599824556118838,0.0003599805841328216
2022-10-21,AMZN,risk,precision,{'heur': 1.0},-1.046357138432174,0.0008414262015736657
2022-10-21,META,risk,precision,{'heur': 1.0},-1.4502565066078061,0.0007031891578476516
2022-10-28,NVDA,risk,precision,{'heur': 1.0},-0.06805062423375588,0.0013351029364301358
2022-10-28,MSFT,risk,precision,{'heur': 1.0},-1.1262773614096486,0.0009470683528848226
2022-10-28,AAPL,risk,precision,{'heur': 1.0},0.039458101358795974,0.0007526245283068115
2022-10-28,GOOGL,risk,precision,{'heur': 1.0},-1.635968197869881,0.0008614732678272743
2022-10-28,AMZN,risk,precision,{'heur': 1.0},-1.7536726988446414,0.0010820643593531171
2022-10-28,META,risk,precision,{'heur': 1.0},-2.0523618409503257,0.0036248825656248827
2022-11-04,NVDA,risk,precision,{'heur': 1.0},-0.09511509304230129,0.001393124317690937
2022-11-04,MSFT,risk,precision,{'heur': 1.0},-1.7461430725374518,0.0009671465121606298
2022-11-04,AAPL,risk,precision,{'heur': 1.0},-1.6603188650353875,0.0008303847158531843
2022-11-04,GOOGL,risk,precision,{'heur': 1.0},-1.8195202306331975,0.001035595076318149
2022-11-04,AMZN,risk,precision,{'heur': 1.0},-1.9403028587432432,0.0011242183403226444
2022-11-04,META,risk,precision,{'heur': 1.0},-2.1672341359589162,0.003793751681889411
2022-11-11,NVDA,risk,precision,{'heur': 1.0},0.008824291533034594,0.0019658740125673706
2022-11-11,MSFT,risk,precision,{'heur': 1.0},-0.06226142843185131,0.0011581093036118562
2022-11-11,AAPL,risk,precision,{'heur': 1.0},-0.04763417693613177,0.0011664688779938366
2022-11-11,GOOGL,risk,precision,{'heur': 1.0},-1.1814327432319365,0.0013948656741662752
2022-11-11,AMZN,risk,precision,{'heur': 1.0},-1.5889429192410007,0.0020745746557015938
2022-11-11,META,risk,precision,{'heur': 1.0},-1.4221310539779752,0.004809339162590529
2022-11-18,NVDA,risk,precision,{'heur': 1.0},0.13989681979257773,0.0018581203389904243
2022-11-18,MSFT,risk,precision,{'heur': 1.0},-0.07506918211588492,0.001080197557620812
2022-11-18,AAPL,risk,precision,{'heur': 1.0},-0.00944315740637431,0.0010891554339124586
2022-11-18,GOOGL,risk,precision,{'heur': 1.0},-1.141508340461679,0.0013407946592470354
2022-11-18,AMZN,risk,precision,{'heur': 1.0},-1.5571080407789604,0.0017220463792758938
2022-11-18,META,risk,precision,{'heur': 1.0},-1.4056934777227617,0.004690720678159441
2022-11-25,NVDA,risk,precision,{'heur': 1.0},0.17996518546523754,0.0018229059777597036
2022-11-25,MSFT,risk,precision,{'heur': 1.0},-0.0043302204899643496,0.0007207985197138277
2022-11-25,AAPL,risk,precision,{'heur': 1.0},-1.0756773283564338,0.0010691666248010697
2022-11-25,GOOGL,risk,precision,{'heur': 1.0},-1.07342977334951,0.0009307991289934165
2022-11-25,AMZN,risk,precision,{'heur': 1.0},-1.5653624088243294,0.0015884097189274309
2022-11-25,META,risk,precision,{'heur': 1.0},-1.396742217276825,0.004384007016958655
2022-12-02,NVDA,risk,precision,{'heur': 1.0},0.2966115686182867,0.002001234184393608
2022-12-02,MSFT,risk,precision,{'heur': 1.0},0.11097834421659905,0.0007046854471991766
2022-12-02,AAPL,risk,precision,{'heur': 1.0},-0.3291814213401422,0.0008142601829317038
2022-12-02,GOOGL,risk,precision,{'heur': 1.0},0.062458392888516734,0.0007590160687033262
2022-12-02,AMZN,risk,precision,{'heur': 1.0},-1.3677161248349823,0.0012217515452454069
2022-12-02,META,risk,precision,{'heur': 1.0},0.13661890691995687,0.0011993598688964178
2022-12-09,NVDA,risk,precision,{'heur': 1.0},-0.05583903547980727,0.001995591971202636
2022-12-09,MSFT,risk,precision,{'heur': 1.0},-0.2770952981735572,0.0006377739245656763
2022-12-09,AAPL,risk,precision,{'heur': 1.0},-1.5300078846687648,0.0007137535744203207
2022-12-09,GOOGL,risk,precision,{'heur': 1.0},-1.5671849810476346,0.0006787528017397287
2022-12-09,AMZN,risk,precision,{'heur': 1.0},-1.3880561444915662,0.001194609751989417
2022-12-09,META,risk,precision,{'heur': 1.0},-1.0997431101464852,0.0012556066516056068
2022-12-16,NVDA,risk,precision,{'heur': 1.0},-0.18190825200296185,0.00112226218906629
2022-12-16,MSFT,risk,precision,{'heur': 1.0},-1.30857623873655,0.00040468493271640903
2022-12-16,AAPL,risk,precision,{'heur': 1.0},-1.660531905433079,0.00041885207729114386
2022-12-16,GOOGL,risk,precision,{'heur': 1.0},-1.6787417053684024,0.0004396372683605068
2022-12-16,AMZN,risk,precision,{'heur': 1.0},-1.4646101897453996,0.00040120784228026344
2022-12-16,META,risk,precision,{'heur': 1.0},-1.108888743563741,0.0009400275864289174
2022-12-23,NVDA,risk,precision,{'heur': 1.0},-1.5115865890880895,0.0012429526841686793
2022-12-23,MSFT,risk,precision,{'heur': 1.0},-1.5636997922130038,0.0004444488202068668
2022-12-23,AAPL,risk,precision,{'heur': 1.0},-1.7007829184752206,0.00042447476936609177
2022-12-23,GOOGL,risk,precision,{'heur': 1.0},-1.6810177197427132,0.0004502024199200104
2022-12-23,AMZN,risk,precision,{'heur': 1.0},-1.7610734365829743,0.0004957665752102376
2022-12-23,META,risk,precision,{'heur': 1.0},-1.0920695440821275,0.001059970681278029
2022-12-30,NVDA,risk,precision,{'heur': 1.0},-1.563884364749381,0.0011549375373456983
2022-12-30,MSFT,risk,precision,{'heur': 1.0},-1.3664556865007915,0.00026751735618946
2022-12-30,AAPL,risk,precision,{'heur': 1.0},-1.66373413555374,0.00033033746313394454
2022-12-30,GOOGL,risk,precision,{'heur': 1.0},-1.6941855747004175,0.00029836918548172524
2022-12-30,AMZN,risk,precision,{'heur': 1.0},-1.7884303414995273,0.00044285761310146733
2022-12-30,META,risk,precision,{'heur': 1.0},-0.09954364330941466,0.000814215379202843
2023-01-06,NVDA,risk,precision,{'heur': 1.0},-1.3493056503953011,0.0012948602667491216
2023-01-06,MSFT,risk,precision,{'heur': 1.0},-1.6553349638573271,0.00036768338895230493
2023-01-06,AAPL,risk,precision,{'heur': 1.0},-1.6707766753528845,0.0004605388079774281
2023-01-06,GOOGL,risk,precision,{'heur': 1.0},-1.7100856837288,0.00032103395038851347
2023-01-06,AMZN,risk,precision,{'heur': 1.0},-1.2104262891865551,0.0004859597739227201
2023-01-06,META,risk,precision,{'heur': 1.0},0.03565301314484738,0.0006046788918196868
2023-01-13,NVDA,risk,precision,{'heur': 1.0},0.1036824772028328,0.0012102518234160418
2023-01-13,MSFT,risk,precision,{'heur': 1.0},-1.0797247075751173,0.0003650925503514524
2023-01-13,AAPL,risk,precision,{'heur': 1.0},-1.1279986255036716,0.0004648656383963404
2023-01-13,GOOGL,risk,precision,{'heur': 1.0},-1.1095901172425815,0.0003478519019888758
2023-01-13,AMZN,risk,precision,{'heur': 1.0},-0.04917173034568821,0.0006733146242738308
2023-01-13,META,risk,precision,{'heur': 1.0},-0.09967965324693992,0.0005573053291586985
2023-01-20,NVDA,risk,precision,{'heur': 1.0},1.2644889809239794,0.0014354815953511407
2023-01-20,MSFT,risk,precision,{'heur': 1.0},-0.025508455549824192,0.00039121613662327433
2023-01-20,AAPL,risk,precision,{'heur': 1.0},-0.015833068271328167,0.000351067755403487
2023-01-20,GOOGL,risk,precision,{'heur': 1.0},0.04956024306131514,0.0003704795049972115
2023-01-20,AMZN,risk,precision,{'heur': 1.0},0.0029714100918340827,0.0006281520501516423
2023-01-20,META,risk,precision,{'heur': 1.0},0.1618301805481059,0.00035029514773305233
2023-01-27,NVDA,risk,precision,{'heur': 1.0},1.4480930286909994,0.0009370806098963851
2023-01-27,MSFT,risk,precision,{'heur': 1.0},0.042088677728211635,0.0003961593567716981
2023-01-27,AAPL,risk,precision,{'heur': 1.0},0.07242065712096973,0.0003096021983152084
2023-01-27,GOOGL,risk,precision,{'heur': 1.0},0.10459855774784768,0.00041309147435106156
2023-01-27,AMZN,risk,precision,{'heur': 1.0},0.10845036069643782,0.0005219313251665314
2023-01-27,META,risk,precision,{'heur': 1.0},0.11682696835197086,0.00036876609794119907
2023-02-03,NVDA,risk,precision,{'heur': 1.0},1.6340212784884163,0.001352750603759253
2023-02-03,MSFT,risk,precision,{'heur': 1.0},1.161189306993316,0.00042859515450378925
2023-02-03,AAPL,risk,precision,{'heur': 1.0},1.0064134678850847,0.0002070632839434464
2023-02-03,GOOGL,risk,precision,{'heur': 1.0},0.2197453646568677,0.0006774683573311953
2023-02-03,AMZN,risk,precision,{'heur': 1.0},0.17292873519255691,0.0011438024063517174
2023-02-03,META,risk,precision,{'heur': 1.0},1.5564714467217393,0.0027749237125334544
2023-02-10,NVDA,risk,precision,{'heur': 1.0},2.130955131579886,0.0014286577831039496
2023-02-10,MSFT,risk,precision,{'heur': 1.0},1.1506488764228437,0.0004280205989648899
2023-02-10,AAPL,risk,precision,{'heur': 1.0},1.1442251186268435,0.00022298923860262145
2023-02-10,GOOGL,risk,precision,{'heur': 1.0},-1.2974589896307802,0.0011683669495007837
2023-02-10,AMZN,risk,precision,{'heur': 1.0},-0.29335493415501634,0.000975447137855052
2023-02-10,META,risk,precision,{'heur': 1.0},1.543289636083128,0.00309621652615875
2023-02-17,NVDA,risk,precision,{'heur': 1.0},1.685650390227874,0.0014895938385981787
2023-02-17,MSFT,risk,precision,{'heur': 1.0},0.7975542432895225,0.0004883148686068595
2023-02-17,AAPL,risk,precision,{'heur': 1.0},1.094567931079857,0.0002507992327601682
2023-02-17,GOOGL,risk,precision,{'heur': 1.0},-1.3745621779176846,0.001184814668338548
2023-02-17,AMZN,risk,precision,{'heur': 1.0},-1.3444370358309352,0.0009662494916516623
2023-02-17,META,risk,precision,{'heur': 1.0},1.1223143180502357,0.003137917121423204
2023-02-24,NVDA,risk,precision,{'heur': 1.0},1.6951077490130955,0.0021086556211677883
2023-02-24,MSFT,risk,precision,{'heur': 1.0},-1.2926647692688882,0.0004994339267349183
2023-02-24,AAPL,risk,precision,{'heur': 1.0},-0.3126400596729394,0.00028482596341484367
2023-02-24,GOOGL,risk,precision,{'heur': 1.0},-1.6587045350429852,0.001025014941159943
2023-02-24,AMZN,risk,precision,{'heur': 1.0},-1.6087751101233683,0.0009587166044673117
2023-02-24,META,risk,precision,{'heur': 1.0},1.0723589016310757,0.003134604857687994
2023-03-03,NVDA,risk,precision,{'heur': 1.0},1.6577409569183017,0.0017388976566784307
2023-03-03,MSFT,risk,precision,{'heur': 1.0},-0.3108092729873435,0.00043213672288555004
2023-03-03,AAPL,risk,precision,{'heur': 1.0},0.722763918285285,0.0003128697240713738
2023-03-03,GOOGL,risk,precision,{'heur': 1.0},-1.4445035715043528,0.0009513308894897103
2023-03-03,AMZN,risk,precision,{'heur': 1.0},-1.462692521676147,0.0008765261463144267
2023-03-03,META,risk,precision,{'heur': 1.0},1.1091236276185195,0.0031517703376461263
2023-03-10,NVDA,risk,precision,{'heur': 1.0},1.5772024217693277,0.0017043604581353387
2023-03-10,MSFT,risk,precision,{'heur': 1.0},-1.5697888637796755,0.00021417978496655895
2023-03-10,AAPL,risk,precision,{'heur': 1.0},-0.3142088266272593,0.00021963101574281962
2023-03-10,GOOGL,risk,precision,{'heur': 1.0},-1.6409201525328732,0.00028111284851837246
2023-03-10,AMZN,risk,precision,{'heur': 1.0},-1.633538205393794,0.00025860924989385813
2023-03-10,META,risk,precision,{'heur': 1.0},0.935071569299337,0.0004357169476201303
2023-03-17,NVDA,risk,precision,{'heur': 1.0},2.0305217913244005,0.001632010940808907
2023-03-17,MSFT,risk,precision,{'heur': 1.0},0.8775577795559513,0.0003256263003437501
2023-03-17,AAPL,risk,precision,{'heur': 1.0},1.0238660869563248,0.00022759221726344878
2023-03-17,GOOGL,risk,precision,{'heur': 1.0},0.05389239454406764,0.00034895544870183645
2023-03-17,AMZN,risk,precision,{'heur': 1.0},-0.03536448382700981,0.00037842808052515907
2023-03-17,META,risk,precision,{'heur': 1.0},1.9866455364968154,0.0007413159405829123
2023-03-24,NVDA,risk,precision,{'heur': 1.0},2.1452605601403816,0.0005626846280409314
2023-03-24,MSFT,risk,precision,{'heur': 1.0},1.7675790119220856,0.00028822488146941337
2023-03-24,AAPL,risk,precision,{'heur': 1.0},1.742317493928972,0.000199481622044302
2023-03-24,GOOGL,risk,precision,{'heur': 1.0},1.2131652379121565,0.0003430165208549749
2023-03-24,AMZN,risk,precision,{'heur': 1.0},0.0372287034803185,0.0003556179841066001
2023-03-24,META,risk,precision,{'heur': 1.0},2.141510863373897,0.0007102350643017508
2023-03-31,NVDA,risk,precision,{'heur': 1.0},2.147569969837847,0.0004890070869588387
2023-03-31,MSFT,risk,precision,{'heur': 1.0},1.8398262630035753,0.000261781959704884
2023-03-31,AAPL,risk,precision,{'heur': 1.0},1.850947521364747,0.00018879597867085216
2023-03-31,GOOGL,risk,precision,{'heur': 1.0},1.1818781633654452,0.0004131599461415303
2023-03-31,AMZN,risk,precision,{'heur': 1.0},0.17759305041253634,0.00034386911759071035
2023-03-31,META,risk,precision,{'heur': 1.0},1.9924505155949752,0.0007061429053312006
2023-04-14,NVDA,risk,precision,{'heur': 1.0},1.8538875838184363,0.0003480891796603425
2023-04-14,MSFT,risk,precision,{'heur': 1.0},1.485656934436881,0.0002855472416372371
2023-04-14,AAPL,risk,precision,{'heur': 1.0},1.4968681016340804,0.00016478335873621383
2023-04-14,GOOGL,risk,precision,{'heur': 1.0},1.204460822726296,0.00040066805527077734
2023-04-14,AMZN,risk,precision,{'heur': 1.0},-0.24138582007009998,0.00043315501042207576
2023-04-14,META,risk,precision,{'heur': 1.0},1.5786684034305734,0.000361712989435179
2023-04-21,NVDA,risk,precision,{'heur': 1.0},1.7269858838224104,0.0002907809281181168
2023-04-21,MSFT,risk,precision,{'heur': 1.0},1.450121995174428,0.00017658608196053976
2023-04-21,AAPL,risk,precision,{'heur': 1.0},1.4410491248417192,0.00014396950681472997
2023-04-21,GOOGL,risk,precision,{'heur': 1.0},0.7428533871535523,0.0003075463729174357
2023-04-21,AMZN,risk,precision,{'heur': 1.0},0.09125827055305934,0.00033928327763094944
2023-04-21,META,risk,precision,{'heur': 1.0},1.671905991238836,0.00019823213325613408
2023-04-28,NVDA,risk,precision,{'heur': 1.0},1.6438627660270233,0.00031735904641791484
2023-04-28,MSFT,risk,precision,{'heur': 1.0},1.8233245934470579,0.0004573269728465783
2023-04-28,AAPL,risk,precision,{'heur': 1.0},1.432398872849535,0.00015564205040135212
2023-04-28,GOOGL,risk,precision,{'heur': 1.0},0.7906796173799835,0.0003181874618383288
2023-04-28,AMZN,risk,precision,{'heur': 1.0},0.023701555454565475,0.0005697224893515608
2023-04-28,META,risk,precision,{'heur': 1.0},1.9108507728865782,0.0010747861540408568
2023-05-05,NVDA,risk,precision,{'heur': 1.0},1.9761349495961507,0.0004594378003127232
2023-05-05,MSFT,risk,precision,{'heur': 1.0},1.817342602533881,0.0004511460959073869
2023-05-05,AAPL,risk,precision,{'heur': 1.0},1.7246252186943667,0.0002462701895084304
2023-05-05,GOOGL,risk,precision,{'heur': 1.0},0.7275077933607008,0.0003042045967793092
2023-05-05,AMZN,risk,precision,{'heur': 1.0},-0.2514869034058369,0.0005728055465005739
2023-05-05,META,risk,precision,{'heur': 1.0},2.0045873581632936,0.0011081900023928051
2023-05-12,NVDA,risk,precision,{'heur': 1.0},1.6513161343978335,0.0004429809343826416
2023-05-12,MSFT,risk,precision,{'heur': 1.0},1.7768264499572761,0.0003959090801242708
2023-05-12,AAPL,risk,precision,{'heur': 1.0},1.7332275429068968,0.00018593107900721672
2023-05-12,GOOGL,risk,precision,{'heur': 1.0},1.6266118504136353,0.0003553995748335114
2023-05-12,AMZN,risk,precision,{'heur': 1.0},1.1471765251170731,0.0004939825853786348
2023-05-12,META,risk,precision,{'heur': 1.0},1.6721571733879417,0.0010636328934245502
2023-05-19,NVDA,risk,precision,{'heur': 1.0},2.0679337720518576,0.0005281513259914863
2023-05-19,MSFT,risk,precision,{'heur': 1.0},1.6388853694291377,0.00037833257544286555
2023-05-19,AAPL,risk,precision,{'heur': 1.0},1.7281050042456856,0.00018723231918142702
2023-05-19,GOOGL,risk,precision,{'heur': 1.0},1.7034028797921232,0.0003136647038036789
2023-05-19,AMZN,risk,precision,{'heur': 1.0},1.2024959332809801,0.0005333935819450542
2023-05-19,META,risk,precision,{'heur': 1.0},1.8699656039824335,0.0010503334369297702
2023-05-26,NVDA,risk,precision,{'heur': 1.0},2.130964272598369,0.003149678984854637
2023-05-26,MSFT,risk,precision,{'heur': 1.0},1.6751357229879404,0.00015845532203210603
2023-05-26,AAPL,risk,precision,{'heur': 1.0},1.435104772906992,0.00016493673790477767
2023-05-26,GOOGL,risk,precision,{'heur': 1.0},1.738830080959686,0.0003004509724872747
2023-05-26,AMZN,risk,precision,{'heur': 1.0},1.2314063270532705,0.00043219400699518763
2023-05-26,META,risk,precision,{'heur': 1.0},1.9212139232783039,0.00017110880064477894
2023-06-02,NVDA,risk,precision,{'heur': 1.0},2.204632204989565,0.003363752123072477
2023-06-02,MSFT,risk,precision,{'heur': 1.0},1.6715341710873255,0.0001656687514304537
2023-06-02,AAPL,risk,precision,{'heur': 1.0},1.5847865520184465,0.00016680825377806793
2023-06-02,GOOGL,risk,precision,{'heur': 1.0},1.631968256956035,0.00027896132691401267
2023-06-02,AMZN,risk,precision,{'heur': 1.0},1.744821579965743,0.0002649448645259509
2023-06-02,META,risk,precision,{'heur': 1.0},1.8306729761262468,0.00016587073387396811
2023-06-09,NVDA,risk,precision,{'heur': 1.0},2.3702626721437605,0.0034231433720346527
2023-06-09,MSFT,risk,precision,{'heur': 1.0},1.5238844624027232,0.000203218511811191
2023-06-09,AAPL,risk,precision,{'heur': 1.0},1.7735827324919453,7.060564576139208e-05
2023-06-09,GOOGL,risk,precision,{'heur': 1.0},1.5671335235285944,0.0002988595407781836
2023-06-09,AMZN,risk,precision,{'heur': 1.0},1.910294578018033,0.00037358696392636714
2023-06-09,META,risk,precision,{'heur': 1.0},1.821870696430703,0.00020180264068404082
2023-06-16,NVDA,risk,precision,{'heur': 1.0},2.22388307962288,0.003453533429475364
2023-06-16,MSFT,risk,precision,{'heur': 1.0},1.8180382683317171,0.00026314765192224035
2023-06-16,AAPL,risk,precision,{'heur': 1.0},1.5865292046748782,8.231594733901867e-05
2023-06-16,GOOGL,risk,precision,{'heur': 1.0},1.4478201395202857,0.00019998473984360077
2023-06-16,AMZN,risk,precision,{'heur': 1.0},1.5351243445197855,0.0003594336773224765
2023-06-16,META,risk,precision,{'heur': 1.0},1.9211730679857781,0.00022124133235294584
2023-06-23,NVDA,risk,precision,{'heur': 1.0},2.071821128000661,0.003426524509399775
2023-06-23,MSFT,risk,precision,{'heur': 1.0},1.4924943445487595,0.00028424050612240495
2023-06-23,AAPL,risk,precision,{'heur': 1.0},1.6125615481524926,6.951518693675529e-05
2023-06-23,GOOGL,risk,precision,{'heur': 1.0},1.411791560989327,0.0001980441958400561
2023-06-23,AMZN,risk,precision,{'heur': 1.0},1.6097224487726969,0.00039301111076224076
2023-06-23,META,risk,precision,{'heur': 1.0},1.944381149599152,0.0002159031191845248
2023-06-30,NVDA,risk,precision,{'heur': 1.0},1.9277530218598882,0.0006804417238396797
2023-06-30,MSFT,risk,precision,{'heur': 1.0},1.4773922938103752,0.00023692134491550598
2023-06-30,AAPL,risk,precision,{'heur': 1.0},1.6451773225282298,9.205951238491991e-05
2023-06-30,GOOGL,risk,precision,{'heur': 1.0},1.4043557838495904,0.0002266044288869817
2023-06-30,AMZN,risk,precision,{'heur': 1.0},1.56911443055276,0.0003235832285417854
2023-06-30,META,risk,precision,{'heur': 1.0},1.7516516229274801,0.0003129704795720342
2023-07-07,NVDA,risk,precision,{'heur': 1.0},1.9102580196040013,0.0005496489482228306
2023-07-07,MSFT,risk,precision,{'heur': 1.0},1.4507247326970896,0.00024007968402075375
2023-07-07,AAPL,risk,precision,{'heur': 1.0},1.7997184052833481,9.217027821383932e-05
2023-07-07,GOOGL,risk,precision,{'heur': 1.0},1.3477720337026284,0.00022511792825114993
2023-07-07,AMZN,risk,precision,{'heur': 1.0},1.5108658790790896,0.00032294271010400186
2023-07-07,META,risk,precision,{'heur': 1.0},1.7069142606672985,0.00031950547233608017
2023-07-14,NVDA,risk,precision,{'heur': 1.0},2.273741472983173,0.0005505770567234196
2023-07-14,MSFT,risk,precision,{'heur': 1.0},1.4727866556271125,0.00021156325487418473
2023-07-14,AAPL,risk,precision,{'heur': 1.0},1.4611487243708716,8.117352814732541e-05
2023-07-14,GOOGL,risk,precision,{'heur': 1.0},1.7247498253541353,0.00031414060237960174
2023-07-14,AMZN,risk,precision,{'heur': 1.0},1.8458990771120287,0.0002370048968195943
2023-07-14,META,risk,precision,{'heur': 1.0},1.885823834983967,0.0003293459918689961
2023-07-21,NVDA,risk,precision,{'heur': 1.0},1.835260498108923,0.000549823165510873
2023-07-21,MSFT,risk,precision,{'heur': 1.0},1.7771641499930126,0.0002439894525326257
2023-07-21,AAPL,risk,precision,{'heur': 1.0},1.461772233802603,9.488928010209518e-05
2023-07-21,GOOGL,risk,precision,{'heur': 1.0},1.3845388452823053,0.00032168619103722733
2023-07-21,AMZN,risk,precision,{'heur': 1.0},1.4907423200330874,0.0003318707975238566
2023-07-21,META,risk,precision,{'heur': 1.0},1.6649615715843007,0.0004423545881464855
2023-07-28,NVDA,risk,precision,{'heur': 1.0},1.929970824065748,0.0004136926559572428
2023-07-28,MSFT,risk,precision,{'heur': 1.0},1.3951153795034654,0.0003187142564146488
2023-07-28,AAPL,risk,precision,{'heur': 1.0},1.4509450590397286,8.07029389852251e-05
2023-07-28,GOOGL,risk,precision,{'heur': 1.0},1.831007576561177,0.00041218450553643775
2023-07-28,AMZN,risk,precision,{'heur': 1.0},1.447160224360693,0.00027452513647226596
2023-07-28,META,risk,precision,{'heur': 1.0},1.7501025737717621,0.00048792328582841164
2023-08-04,NVDA,risk,precision,{'heur': 1.0},1.771207877584721,0.0004948316892475648
2023-08-04,MSFT,risk,precision,{'heur': 1.0},0.11686822490928647,0.0003331085364229595
2023-08-04,AAPL,risk,precision,{'heur': 1.0},0.11680751030889262,0.0001769494250756179
2023-08-04,GOOGL,risk,precision,{'heur': 1.0},1.7681692070674941,0.0004328240850015606
2023-08-04,AMZN,risk,precision,{'heur': 1.0},1.8430648728278782,0.0006180505437334892
2023-08-04,META,risk,precision,{'heur': 1.0},1.5807393023089773,0.0005162214189487278
2023-08-11,NVDA,risk,precision,{'heur': 1.0},0.2952679987693997,0.0004966837392044747
2023-08-11,MSFT,risk,precision,{'heur': 1.0},0.07607066111843182,0.00030289338257922263
2023-08-11,AAPL,risk,precision,{'heur': 1.0},0.0667315039139131,0.00018020896984354134
2023-08-11,GOOGL,risk,precision,{'heur': 1.0},1.422913658059278,0.0003260396503491518
2023-08-11,AMZN,risk,precision,{'heur': 1.0},1.7697213623356183,0.0005941518207514833
2023-08-11,META,risk,precision,{'heur': 1.0},1.4740246157009962,0.0004908343585413776
2023-08-18,NVDA,risk,precision,{'heur': 1.0},1.5406698077240095,0.0006677344889315164
2023-08-18,MSFT,risk,precision,{'heur': 1.0},0.03901711070020696,0.00019060937644491103
2023-08-18,AAPL,risk,precision,{'heur': 1.0},0.021190719159712122,0.00016781995766790723
2023-08-18,GOOGL,risk,precision,{'heur': 1.0},1.411695040887127,0.00031723853234040403
2023-08-18,AMZN,risk,precision,{'heur': 1.0},1.4101572181849098,0.0005481625393027562
2023-08-18,META,risk,precision,{'heur': 1.0},0.18359126740605256,0.0004763929113983422
2023-08-25,NVDA,risk,precision,{'heur': 1.0},1.8113169314696353,0.001076223923889968
2023-08-25,MSFT,risk,precision,{'heur': 1.0},0.6107447894498722,0.00014819668272447492
2023-08-25,AAPL,risk,precision,{'heur': 1.0},0.3658472846270141,0.00024293999326934526
2023-08-25,GOOGL,risk,precision,{'heur': 1.0},1.3808934851478143,0.0002058713642728399
2023-08-25,AMZN,risk,precision,{'heur': 1.0},1.4460683721325627,0.0005918415012550384
2023-08-25,META,risk,precision,{'heur': 1.0},0.16392305302288784,0.0004066397576096053
2023-09-01,NVDA,risk,precision,{'heur': 1.0},1.9082723560092856,0.0010409967365904635
2023-09-01,MSFT,risk,precision,{'heur': 1.0},1.6334453208695563,9.640221162095367e-05
2023-09-01,AAPL,risk,precision,{'heur': 1.0},1.636882855477862,0.00028069878261810234
2023-09-01,GOOGL,risk,precision,{'heur': 1.0},1.7440006159216996,0.00018153774363898801
2023-09-01,AMZN,risk,precision,{'heur': 1.0},1.7601604855573545,0.0005147273973535001
2023-09-01,META,risk,precision,{'heur': 1.0},1.663346573347396,0.00030865093954078837
2023-09-08,NVDA,risk,precision,{'heur': 1.0},1.5568888961011977,0.0009812301305584443
2023-09-08,MSFT,risk,precision,{'heur': 1.0},1.6886641130435736,9.926838739890225e-05
2023-09-08,AAPL,risk,precision,{'heur': 1.0},0.4078815580607413,0.00025264194734465553
2023-09-08,GOOGL,risk,precision,{'heur': 1.0},1.7585414409821385,0.00014776762645689415
