date,equity
2024-07-24,151757.5749503979
2024-07-25,149668.96876924217
2024-07-26,153786.23718407116
2024-07-29,154057.5210479926
2024-07-30,153521.79943245815
2024-07-31,155120.3796040484
2024-08-01,153327.99375651605
2024-08-02,147625.3455873044
2024-08-05,143502.65519407505
2024-08-06,145172.42261191705
2024-08-07,142712.15892667344
2024-08-08,146357.35155586118
2024-08-09,146760.777437896
2024-08-12,146926.67602096588
2024-08-13,147504.29842913858
2024-08-14,147355.6831087222
2024-08-15,148701.70446141652
2024-08-16,148989.35585081854
2024-08-19,151452.65355971054
2024-08-20,150184.56313769065
2024-08-21,152816.62730729452
2024-08-22,152754.21662317915
2024-08-23,156514.22149026103
2024-08-26,155510.2700826471
2024-08-27,155359.7737181742
2024-08-28,154235.86023729813
2024-08-29,154962.35807032365
2024-08-30,156289.8871557986
2024-09-03,152191.03561617597
2024-09-04,151955.3260368611
2024-09-05,150375.31208829652
2024-09-06,149842.40712240463
2024-09-09,152782.0159002036
2024-09-10,154274.13291026626
2024-09-11,153620.66387836108
2024-09-12,156085.16165169954
2024-09-13,159660.6681527233
2024-09-16,160451.801052707
2024-09-17,160523.60209071252
2024-09-18,160721.91928147696
2024-09-19,162946.09263215153
2024-09-20,161305.86016835496
2024-09-23,163462.15073285834
2024-09-24,164585.85456706345
2024-09-25,163088.57866385928
2024-09-26,162439.18500580528
2024-09-27,163732.68212857313
2024-09-30,164767.16472224245
2024-10-01,164567.6994940683
2024-10-02,164576.9148872234
2024-10-03,166085.51585883228
2024-10-04,165870.08707360306
2024-10-07,164898.8950326589
2024-10-08,165835.07325119225
2024-10-09,167133.11587026692
2024-10-10,166365.178047422
2024-10-11,168454.3602776438
2024-10-14,171307.16189772784
2024-10-15,170660.34431908652
2024-10-16,172937.10047729604
2024-10-17,170850.99502785862
2024-10-18,172008.9255986873
2024-10-21,171055.26496368405
2024-10-22,169387.4612000401
2024-10-23,167943.3944452736
2024-10-24,168441.26040984294
2024-10-25,166357.1606745103
2024-10-28,166867.68040035968
2024-10-29,167097.06371907808
2024-10-30,167892.95823665592
2024-10-31,166501.41104488994
2024-11-01,166534.81832345383
2024-11-04,165043.44187215602
2024-11-05,168143.96868180638
2024-11-06,173340.69183533167
2024-11-07,174406.088985275
2024-11-08,180673.41520041996
2024-11-11,186818.9325122334
2024-11-12,183725.0085459748
2024-11-13,182206.88203457833
2024-11-14,179670.2559500981
2024-11-15,182324.95148602163
2024-11-18,183501.3788802088
2024-11-19,187136.57961471032
2024-11-20,186794.79314426816
2024-11-21,187879.69871963904
2024-11-22,191985.05713319988
2024-11-25,188613.34244420624
2024-11-26,189387.6845680672
2024-11-27,189688.20503959525
2024-11-29,190388.808598785
2024-12-02,190496.24830698106
2024-12-03,192445.3703078935
2024-12-04,194644.26774181786
2024-12-05,195881.42179367208
2024-12-06,198417.57451472103
2024-12-09,190133.15443055745
2024-12-10,189481.69243801472
2024-12-11,193549.9996168827
2024-12-12,191875.45530925805
2024-12-13,193652.8339104559
2024-12-16,195597.95985319794
2024-12-17,194279.29169698345
2024-12-18,185227.3951275675
2024-12-19,186663.29755876292
2024-12-20,190290.17784398494
2024-12-23,191923.17689026674
2024-12-24,196026.91111526027
2024-12-26,195941.13445854108
2024-12-27,192706.7118112573
2024-12-30,189966.00838702678
2024-12-31,187910.08346144314
2025-01-02,186609.1831044544
2025-01-03,189859.64892202336
2025-01-06,191855.9010277798
2025-01-07,189131.65382271897
2025-01-08,189965.11576763412
2025-01-10,188537.91308452282
2025-01-13,187311.6400958613
2025-01-14,189900.24794393292
2025-01-15,190582.86806997302
2025-01-16,192721.16638136216
2025-01-17,194260.86165792355
2025-01-21,199312.843183536
2025-01-22,201500.27064293038
2025-01-23,203058.10894062216
2025-01-24,202749.3282023466
2025-01-27,190912.4475730733
2025-01-28,194389.33517007274
2025-01-29,195118.234797327
2025-01-30,197339.61852142986
2025-01-31,192769.0704883231
