,strategy_norm_%,baseline_norm_%
2024-01-02,0.0,0.0
2024-01-03,-2.8246724877006524,-1.2988221391403765
2024-01-04,-3.328753160967557,-1.4442258797632057
2024-01-05,-3.4521867592627986,-1.2357897511291238
2024-01-08,-1.7977096673028936,-0.08619022153307787
2024-01-09,-2.0382208391733436,-0.5110043690352506
2024-01-10,-1.7139085325854064,-0.2912854236846063
2024-01-11,-1.58492330426252,-0.5454206757522839
2024-01-12,-2.3061183324883716,-0.6644588132673657
2024-01-16,-2.687659776992557,-1.2763603109119726
2024-01-17,-2.70567596391742,-2.0226136210100942
2024-01-18,-2.4562905346096953,-1.4291682005882156
2024-01-19,-2.4124771555625424,-0.5008941037390136
2024-01-22,-2.3311555057057065,0.008222142571767677
2024-01-23,-1.1068934397314822,0.09586563133083814
2024-01-24,-0.821130556024674,-0.4228774879294406
2024-01-25,-1.5371290493014667,0.4780729304920017
2024-01-26,-1.4763211630686834,0.47223787511945226
2024-01-29,0.6460548683516087,1.105813330181027
2024-01-30,1.364672257533761,1.1922940128647808
2024-01-31,1.0893258683544405,-0.12285290107901803
2024-02-01,2.5783078343385446,1.058674339377541
2024-02-02,2.228506213332615,1.1263301308661822
2024-02-05,0.05182270563022229,0.3143591022248371
2024-02-06,0.3386146568984394,0.9683042814608411
2024-02-07,4.361764153958925,1.4539831986110974
2024-02-08,2.9278855828816397,1.767416869872096
2024-02-09,4.821298014103403,2.0560171287266726
2024-02-12,6.2397349918560385,2.635333020793751
2024-02-13,3.636605850198671,1.006321896194251
2024-02-14,4.213666690933726,2.0765224338866517
2024-02-15,6.228430733471213,3.3292029945577006
2024-02-16,6.659353460364703,2.7309533397451347
2024-02-20,5.160531235181964,2.35074926284502
2024-02-21,5.977267796257935,2.510401199550971
2024-02-22,6.913979214162014,3.922424374872069
2024-02-23,6.825846501892063,4.079929601454535
2024-02-26,6.916209770591331,3.7660735567094594
2024-02-27,8.051547403280912,4.19792279793294
2024-02-28,7.587585141557329,4.206042744333471
2024-02-29,9.041777285157494,4.8486626683039935
2024-03-01,9.799267722232784,5.547870351466777
2024-03-04,7.872968498611477,5.904078250542577
2024-03-05,7.08585317669832,5.262717702817343
2024-03-06,6.631988419069934,6.038036863274487
2024-03-07,7.815206146120102,6.920244627182703
2024-03-08,7.918553535745931,6.673946792832619
2024-03-11,10.07512242157218,6.731759771280155
2024-03-12,9.780502044472538,7.194317520973548
2024-03-13,10.182579663332692,7.242952369673783
2024-03-14,9.371527749241594,6.296746340335324
2024-03-15,9.955430785573194,6.016444242736818
2024-03-18,11.254591310523887,6.277855623419293
2024-03-19,10.916401509837637,6.859540170553591
2024-03-20,11.797604684525265,7.795844265025864
2024-03-21,12.426592894105394,8.657815734230635
2024-03-22,11.476033914920492,8.01978859383179
2024-03-25,11.360736878419342,7.85854113377793
2024-03-26,11.6335204283166,7.677215959423944
2024-03-27,13.963182987273438,9.204015497204598
2024-03-28,14.107070224996331,9.625174654248813
2024-04-01,12.783039465317113,9.035357322742609
2024-04-02,8.878590369853345,8.093266002594124
2024-04-03,9.64591098391927,8.330311842673233
2024-04-04,7.158789178789671,7.104075194709458
2024-04-05,7.975688581239759,7.934891868497962
2024-04-08,10.525849272092058,8.16145536151518
2024-04-09,11.595569867793575,8.433226095527457
2024-04-10,10.912618212447622,6.733971293698526
2024-04-11,11.57253543610759,6.7537129696732645
2024-04-12,8.373238330784183,5.068940843269387
2024-04-15,5.993440580366194,4.052834508696157
2024-04-16,6.133553996067187,3.620215956832884
2024-04-17,7.881237225853011,3.269555121153589
2024-04-18,7.942438428150589,3.091697150770778
2024-04-19,7.736529403792636,3.1352609860787917
2024-04-22,8.90231725323105,3.9925268801148217
2024-04-23,14.011153705915591,4.9854836564444005
2024-04-24,14.805046275668921,5.14859502737921
2024-04-25,13.583737551731456,4.90805796257896
2024-04-26,14.846801759090544,5.164986296268981
2024-04-29,15.755860701109636,5.866529042683033
2024-04-30,13.613609884391199,4.241280423245053
2024-05-01,14.69300228314594,3.713317795076576
2024-05-02,15.746355548140677,4.448189314493023
2024-05-03,18.017424769404577,5.226518543071035
2024-05-06,19.183539418565164,6.187870653902561
2024-05-07,21.356421763611966,6.398730385812734
2024-05-08,22.40401376878214,6.41308831412899
2024-05-09,23.383702898783465,7.303719459650027
2024-05-10,23.391766566898543,7.487139508943752
2024-05-13,23.306418045320253,7.353453421290945
2024-05-14,22.720875737287074,7.858430102349856
2024-05-15,24.624758811332214,8.97871192281543
2024-05-16,23.16450159860437,8.685602889345901
2024-05-17,22.7571181070622,8.899186816653405
2024-05-20,23.65538017450135,8.917385727760351
2024-05-21,22.955178443193347,8.82379078945046
2024-05-22,21.867503533367504,8.433897510768485
2024-05-23,20.59449386371761,7.003943291026871
2024-05-24,19.99472894666665,7.910197498932248
2024-05-28,19.050224321618316,7.2013600238519215
2024-05-29,17.86658838951325,6.015999877656686
2024-05-30,16.4815276641487,6.418672639727885
2024-05-31,18.20230180759188,7.55305005326572
2024-06-03,17.872820735096283,6.964036838022558
2024-06-04,18.15159271318054,6.6895365149888475
2024-06-05,19.252173724769328,7.546825501041443
2024-06-06,19.713809133827343,7.248658387102558
2024-06-07,19.47733556405977,6.878959811713958
2024-06-10,19.610801886090655,7.374147608073489
2024-06-11,20.110284941285638,7.050431244649857
2024-06-12,19.839310002123,7.712594982033916
2024-06-13,18.345306695231333,7.516851138008196
2024-06-14,19.433787780913935,6.799113458191597
2024-06-17,20.490339624585864,7.588646658485265
2024-06-18,19.625941865134266,7.966754658947028
2024-06-20,22.08385086048772,7.94585614364014
2024-06-21,23.198721241529597,7.99956035084981
2024-06-24,22.8940449772705,8.364324516644906
2024-06-25,22.512674096806684,7.762045440900223
2024-06-26,22.612953210121134,7.307466127397788
2024-06-27,24.43820471630984,7.493090698704519
2024-06-28,24.81338285752046,7.463516825079508
2024-07-01,22.972969382469067,6.769016550744267
2024-07-02,23.177430900575892,7.244494815232372
2024-07-03,23.049021830966822,7.4015635834963955
2024-07-05,23.181589738534036,7.3244838402651835
2024-07-08,22.614359044795783,7.615141847327789
2024-07-09,22.05709500435318,7.434802371101412
2024-07-10,22.713279228123206,8.38483695402168
2024-07-11,25.008104611615046,9.373045728853825
2024-07-12,26.943310676948794,10.252144951202569
2024-07-15,27.987881872403484,10.385294391284173
2024-07-16,30.29638637020813,12.133281663298611
2024-07-17,29.055372322551353,11.31676272889861
2024-07-18,28.25585764482641,10.38667516831946
2024-07-19,27.262366387121673,9.666453813797094
2024-07-22,29.161643422138738,10.686449378566687
2024-07-23,28.84572656336195,10.36549018230808
2024-07-24,27.76862658868975,8.767204593924394
2024-07-25,27.156494570280486,8.840438933924254
2024-07-26,27.987219620623762,10.475939674075697
2024-07-29,29.46721066295812,10.61478949784609
2024-07-30,31.544455381300885,10.923050232607556
2024-07-31,31.509245157216583,11.693653567866491
2024-08-01,31.313062178246742,10.321205809187406
2024-08-02,28.894737496220735,8.28945515021957
2024-08-05,27.250832415415438,5.689898152163431
2024-08-06,28.536046624872704,6.934711194475818
2024-08-07,24.600433558303592,6.03265756368756
2024-08-08,29.1910513542605,8.244164538217058
2024-08-09,29.102405262729203,8.507125512686663
2024-08-12,29.544572536278647,8.123528784718449
2024-08-13,32.09868517386971,9.425881537644765
2024-08-14,32.63789953947032,9.698119524085659
2024-08-15,37.70000010460129,11.217842276310886
2024-08-16,38.856966138117556,11.459410833326222
2024-08-19,42.41927795135585,12.345742279836447
2024-08-20,40.441422488462294,11.852608985042634
2024-08-21,42.82391408150814,12.790062323840367
2024-08-22,39.8634400370397,12.36359029365639
2024-08-23,42.49853263808192,13.824488333581275
2024-08-26,38.91059843132511,13.667558962419557
2024-08-27,37.37097764141313,13.725631013286787
2024-08-28,31.647137020967044,13.315779207689227
2024-08-29,32.22115335414082,13.740024766135184
2024-08-30,34.081375606112886,14.723953614721164
2024-09-03,27.741332794028928,12.89877350060149
2024-09-04,26.034005162014907,12.782271970521709
2024-09-05,25.24330305538718,12.04232055610146
2024-09-06,21.415982648314525,10.682322101299402
2024-09-09,24.18170632281129,11.881759854518958
2024-09-10,24.318469312087675,11.989628237135008
2024-09-11,28.86249241510599,12.285692247934922
2024-09-12,28.55970801319505,12.974112803671911
2024-09-13,30.420157319853168,14.08172626917601
2024-09-16,31.339930045478393,14.825470949478037
2024-09-17,32.41067535320319,14.989343935250998
2024-09-18,33.16670355793461,14.78111135650273
2024-09-19,32.941175745262676,16.091464075085838
2024-09-20,32.20801341977118,15.833928069203807
2024-09-23,32.42466393588117,16.46556392250944
2024-09-24,31.914857410633,16.664818948546902
2024-09-25,31.452739646373963,16.01852226655072
2024-09-26,30.758215322678307,16.844386437346937
2024-09-27,32.076494551544776,17.193606220017198
2024-09-30,30.572188738152395,17.450890143991018
2024-10-01,28.802114626963515,16.836341855113623
2024-10-02,29.5086330757659,16.839180847900504
2024-10-03,28.783988200457067,16.4133970091523
2024-10-04,31.576810907715156,17.31600556483508
2024-10-07,33.748679365064625,16.320430995902278
2024-10-08,34.32722876329966,16.789428269647043
2024-10-09,36.25121380722924,17.591236707786152
2024-10-10,35.73628471609753,17.109078276428846
2024-10-11,38.4571250918015,18.329489662622134
2024-10-14,41.11616194315382,19.177185070864656
2024-10-15,39.045877422999276,18.66840825631555
2024-10-16,41.408257842836704,19.412789323643388
2024-10-17,40.89111573996276,19.21238791790327
2024-10-18,43.36374168139503,19.625369146792426
2024-10-21,42.81063095361974,18.672044820224308
2024-10-22,41.664127663269035,18.11622819020744
2024-10-23,40.02958810915129,17.679456016315708
2024-10-24,40.54386050301346,17.652426215894845
2024-10-25,41.92722533246642,17.19867261604149
2024-10-28,42.85954088720709,17.813298516042053
2024-10-29,44.95593426290667,17.572174520415974
2024-10-30,37.78211563506802,17.32544532188236
2024-10-31,29.032445742733515,15.965754813535238
2024-11-01,28.814426406638006,15.94567190117553
2024-11-04,29.068169973310987,16.12372398063384
2024-11-05,31.77343167629363,17.678586817734555
2024-11-06,38.324940505097736,20.492566577991454
2024-11-07,40.28497773586599,20.798083041251058
2024-11-08,40.72164967122749,21.66130395466912
2024-11-11,38.95043726591203,22.318813386352087
2024-11-12,36.11136691218493,21.48751967642639
2024-11-13,34.02661035928316,21.46467672251817
2024-11-14,32.164873610729174,20.55956564166239
2024-11-15,29.340197236254163,19.751441802269333
2024-11-18,31.571740804350856,20.312938834606097
2024-11-19,35.34897678046212,20.235085940333384
2024-11-20,34.739675036321984,20.64242064524555
2024-11-21,38.220148018888686,22.22358658501422
2024-11-22,41.62303921480726,23.255574858114848
2024-11-25,45.913582670819395,24.231494200728008
2024-11-26,43.115532492722885,24.36884661969312
2024-11-27,43.7443977105104,24.128343729838807
2024-11-29,42.509770794329846,24.524512829060853
2024-12-02,48.534149757505006,24.16289980262485
2024-12-03,46.79286618031191,23.799481524415445
2024-12-04,47.4763741615593,23.932275435210858
2024-12-05,46.127655254521535,23.390700166516766
2024-12-06,49.325143825871635,23.34157933567944
2024-12-09,52.2507826791226,22.506055096645717
2024-12-10,50.09240789556107,21.67982782954201
2024-12-11,49.42696163944837,21.930560557439293
2024-12-12,47.61370598469643,21.54099444221027
2024-12-13,47.13478041134893,21.176891260343854
2024-12-16,45.53847434526184,20.931769108395937
2024-12-17,44.81061410523506,20.040428743711615
2024-12-18,41.62221372001813,16.363333290626315
2024-12-19,40.18870162332324,16.036661842225584
2024-12-20,41.775352952814735,17.68771119303083
2024-12-23,42.553744712292165,17.868060925673923
2024-12-24,44.02884913194014,18.90142218011075
2024-12-26,43.633663125998126,18.974997468197884
2024-12-27,42.10198780063479,17.99749916350315
2024-12-30,39.91346260235933,16.841010931471125
2024-12-31,39.83733090052732,16.845663535023835
2025-01-02,39.29489914580606,16.677334874037285
2025-01-03,42.68721638948787,17.933403040482943
2025-01-06,44.02426098833534,17.92489636857697
2025-01-07,44.111524560774896,17.344354104043713
2025-01-08,44.60171612951327,17.63971603712058
2025-01-10,42.91880063450901,15.932108234449082
2025-01-13,45.44745145910336,16.60427316364568
2025-01-14,45.301083232578534,17.629078920483
2025-01-15,46.500812826376105,18.908606312586173
2025-01-16,46.934891523472785,19.86634822269653
2025-01-17,46.996719932387656,20.474967312553428
2025-01-21,48.470475298208804,22.027041204950514
2025-01-22,48.088716028912735,21.75781753483519
2025-01-23,48.84056884567367,22.348170725735894
2025-01-24,47.270972484546014,22.250301567533715
2025-01-27,46.82623042272398,21.500667563683894
2025-01-28,44.57271882066247,21.262369510744428
2025-01-29,44.33090440216474,21.0029276635034
2025-01-30,46.228605522122244,22.41689224448273
2025-01-31,45.46765120711935,21.31988796493136
