,turnover
2022-09-21,0.0
2022-09-22,0.0
2022-09-23,0.4999999999999999
2022-09-26,0.004941510793485399
2022-09-27,0.006214997421958801
2022-09-28,0.0033214608588673644
2022-09-29,0.0042812901711205276
2022-09-30,0.5999999999999999
2022-10-03,0.010663685971785797
2022-10-04,0.013760169935913585
2022-10-05,0.007186268340227134
2022-10-06,0.008678727211933773
2022-10-07,0.21287958454025852
2022-10-10,0.00873352907446201
2022-10-11,0.010424006855890441
2022-10-12,0.0184843388445447
2022-10-13,0.016269000587960464
2022-10-14,0.4124942132080486
2022-10-17,0.004455612157545558
2022-10-18,0.002305316150992401
2022-10-19,0.007702427363883074
2022-10-20,0.002205209291230109
2022-10-21,0.2
2022-10-24,0.005623280811152778
2022-10-25,0.0041118066399505465
2022-10-26,0.008428487199648907
2022-10-27,0.0207958790795552
2022-10-28,0.6191201603584273
2022-10-31,0.0019095818316622049
2022-11-01,0.001985697749328663
2022-11-02,0.0080473650356645
2022-11-03,0.010630162789490472
2022-11-04,0.6666666666666665
2022-11-07,0.014756383956091926
2022-11-08,0.006879197899330974
2022-11-09,0.014048026249446732
2022-11-10,0.01154990279013815
2022-11-11,0.34714745751139287
2022-11-14,0.008725347266838102
2022-11-15,0.004356163218866033
2022-11-16,0.00843856468978553
2022-11-17,0.002964706981425244
2022-11-18,0.203228015094867
2022-11-21,0.009456073632506404
2022-11-22,0.0021851873462594984
2022-11-23,0.01077001747927904
2022-11-25,0.19985648634798162
2022-11-28,0.004543843297482239
2022-11-29,0.005822148894750259
2022-11-30,0.012719366612378186
2022-12-01,0.006282700406257141
2022-12-02,0.5013655579376897
2022-12-05,0.008202517168836923
2022-12-06,0.004708100085042521
2022-12-07,0.011703997075830683
2022-12-08,0.005090790667826653
2022-12-09,0.2682307759803412
2022-12-12,0.021247859650506018
2022-12-13,0.014079111831083485
2022-12-14,0.008583209391031299
2022-12-15,0.015076991532036677
2022-12-16,0.4
2022-12-19,0.00837061752471309
2022-12-20,0.013772104735891466
2022-12-21,0.00940823874784362
2022-12-22,0.013319130385837735
2022-12-23,0.4364173370851251
2022-12-27,0.02374617835751683
2022-12-28,0.01144819418453677
2022-12-29,0.007084180323488509
2022-12-30,0.24999999999999994
2023-01-03,0.02039551690656903
2023-01-04,0.009262324825229346
2023-01-05,0.012723293391119272
2023-01-06,0.27200426986118353
2023-01-09,0.011885729047178467
2023-01-10,0.009888035102863499
2023-01-11,0.005230058921548486
2023-01-12,0.006920518225514788
2023-01-13,0.5714285714285714
2023-01-17,0.011948149006123232
2023-01-18,0.003832328711832214
2023-01-19,0.0090147121244923
2023-01-20,0.5725664400982879
2023-01-23,0.015732103742376713
2023-01-24,0.009003455594062279
2023-01-25,0.009069885854407253
2023-01-26,0.018374644471737242
2023-01-27,0.5714285714285712
2023-01-30,0.011181196997156695
2023-01-31,0.006481834448871404
2023-02-01,0.00872229869433079
2023-02-02,0.010881104790341808
2023-02-03,0.4359152379958193
2023-02-06,0.009075569003686931
2023-02-07,0.006816057773429127
2023-02-08,0.012559140268242383
2023-02-09,0.008649017403685996
2023-02-10,0.37499999999999967
2023-02-13,0.005060643241683864
2023-02-14,0.012193707717624153
2023-02-15,0.019235116325665935
2023-02-16,0.01349558984986133
2023-02-17,0.2660783475773241
2023-02-21,0.004493517533765548
2023-02-22,0.006524374970283936
2023-02-23,0.0025435822186116314
2023-02-24,0.33796241642759434
2023-02-27,0.003872614941756461
2023-02-28,0.0038591088233182053
2023-03-01,0.0026362906053747776
2023-03-02,0.002616013203336487
2023-03-03,0.39935579123349924
2023-03-06,0.006106117860555593
2023-03-07,0.0014868225840821148
2023-03-08,0.004273456877032719
2023-03-09,0.012362896074133975
2023-03-10,0.7499999999999998
2023-03-13,0.028368467254721953
2023-03-14,0.013820138531377077
2023-03-15,0.011401587190362238
2023-03-16,0.008029494220033517
2023-03-17,0.2794819375990725
2023-03-20,0.008261396727416576
2023-03-21,0.008722143590812068
2023-03-22,0.0026423736441656687
2023-03-23,0.007388381555029883
2023-03-24,0.5708450384600041
2023-03-27,0.0015084426168650578
2023-03-28,0.00523526873827454
2023-03-29,0.004060207182591535
2023-03-30,0.0046324185522012284
2023-03-31,0.19999999999999996
2023-04-03,0.010593944651273057
2023-04-04,0.00602885143119275
2023-04-05,0.008438236281548953
2023-04-06,0.007243128865186299
2023-04-10,0.0020969959602810395
2023-04-11,0.003022975437919989
2023-04-12,0.007985373601056694
2023-04-13,0.006658432849097479
2023-04-14,0.21647278936268305
2023-04-17,0.012961556038971256
2023-04-18,0.003912654240487992
2023-04-19,0.008789964632869227
2023-04-20,0.008371725706519492
2023-04-21,0.4223388968789891
2023-04-24,0.0038368109389530086
2023-04-25,0.007223838881669262
2023-04-26,0.006289474553180227
2023-04-27,0.006186611259545588
2023-04-28,0.4999999999999998
2023-05-01,0.008886451631815548
2023-05-02,0.0073083663577677704
2023-05-03,0.00317457602679988
2023-05-04,0.006050065771245117
2023-05-05,0.3415793982548127
2023-05-08,0.012872142412294979
2023-05-09,0.010428690326567014
2023-05-10,0.0040976664304754745
2023-05-11,0.005853846080808592
2023-05-12,0.22376969868573646
2023-05-15,0.007396030678064824
2023-05-16,0.00798644119548754
2023-05-17,0.0027400249266309323
2023-05-18,0.0031522675896991648
2023-05-19,0.6073878128447561
2023-05-22,0.0018128131064914649
2023-05-23,0.004422270576795173
2023-05-24,0.004547915287454005
2023-05-25,0.006923424704564807
2023-05-26,0.403741637449204
2023-05-30,0.015340013072897563
2023-05-31,0.0015885767492550273
