,strategy_norm_%,baseline_norm_%
2024-01-02,0.0,0.0
2024-01-03,-2.402112076835483,-1.2988221391403765
2024-01-04,-3.204097007729867,-1.4442258797632057
2024-01-05,-3.4147885036272974,-1.2357897511291238
2024-01-08,-2.107527170207435,-0.08619022153307787
2024-01-09,-2.7045982055081352,-0.5110043690352506
2024-01-10,-2.156875507616307,-0.2912854236846063
2024-01-11,-1.9595042903417847,-0.5454206757522839
2024-01-12,-1.9148836305574846,-0.6644588132673657
2024-01-16,-1.6563826000964954,-1.2763603109119726
2024-01-17,-1.9608452604210957,-2.0226136210100942
2024-01-18,-1.6231323975666623,-1.4291682005882156
2024-01-19,-2.0611402705384196,-0.5008941037390136
2024-01-22,-1.4868617371257775,0.008222142571767677
2024-01-23,0.03966462302369411,0.09586563133083814
2024-01-24,0.625838333064932,-0.4228774879294406
2024-01-25,-0.10597803800066474,0.4780729304920017
2024-01-26,-0.45688523445202023,0.47223787511945226
2024-01-29,1.5494731829107877,1.105813330181027
2024-01-30,1.8315943608517626,1.1922940128647808
2024-01-31,0.5570392063922736,-0.12285290107901803
2024-02-01,0.792828201051532,1.058674339377541
2024-02-02,0.664647947475494,1.1263301308661822
2024-02-05,-1.7994995657650614,0.3143591022248371
2024-02-06,-1.9718752136108741,0.9683042814608411
2024-02-07,-1.0749435017418651,1.4539831986110974
2024-02-08,-2.0409925366078996,1.767416869872096
2024-02-09,-1.5654988755807953,2.0560171287266726
2024-02-12,0.14390180890495596,2.635333020793751
2024-02-13,-2.336926613599466,1.006321896194251
2024-02-14,-1.647071273983436,2.0765224338866517
2024-02-15,-0.021036666947749083,3.3292029945577006
2024-02-16,0.7518936962414013,2.7309533397451347
2024-02-20,0.16442707535688772,2.35074926284502
2024-02-21,0.553587754997964,2.510401199550971
2024-02-22,1.636571411670773,3.922424374872069
2024-02-23,1.2011121865363572,4.079929601454535
2024-02-26,1.524976375860354,3.7660735567094594
2024-02-27,2.6386542254744905,4.19792279793294
2024-02-28,2.7229689616766306,4.206042744333471
2024-02-29,4.514898259348632,4.8486626683039935
2024-03-01,5.3352251075425405,5.547870351466777
2024-03-04,4.065160132552803,5.904078250542577
2024-03-05,3.3635567977904124,5.262717702817343
2024-03-06,3.578137730086195,6.038036863274487
2024-03-07,4.792061006845749,6.920244627182703
2024-03-08,5.658122849467673,6.673946792832619
2024-03-11,8.334262060208975,6.731759771280155
2024-03-12,8.127211949252233,7.194317520973548
2024-03-13,8.35406699655097,7.242952369673783
2024-03-14,7.528450614864979,6.296746340335324
2024-03-15,7.842632106300362,6.016444242736818
2024-03-18,9.662380119922043,6.277855623419293
2024-03-19,9.626887472992074,6.859540170553591
2024-03-20,9.594816475192069,7.795844265025864
2024-03-21,9.921904581191132,8.657815734230635
2024-03-22,8.267146806421334,8.01978859383179
2024-03-25,8.36061968143662,7.85854113377793
2024-03-26,8.11191502994233,7.677215959423944
2024-03-27,9.175754940319191,9.204015497204598
2024-03-28,8.99864268929067,9.625174654248813
2024-04-01,7.8759919355306796,9.035357322742609
2024-04-02,4.307985378362522,8.093266002594124
2024-04-03,4.7435959727816,8.330311842673233
2024-04-04,4.286857741966599,7.104075194709458
2024-04-05,4.78120587273605,7.934891868497962
2024-04-08,7.267238263905829,8.16145536151518
2024-04-09,8.839002800953534,8.433226095527457
2024-04-10,8.77606122026342,6.733971293698526
2024-04-11,9.257197662788009,6.7537129696732645
2024-04-12,6.607515733843061,5.068940843269387
2024-04-15,4.107879484471977,4.052834508696157
2024-04-16,5.859329017057702,3.620215956832884
2024-04-17,7.980984419100201,3.269555121153589
2024-04-18,9.095285212729909,3.091697150770778
2024-04-19,8.884097272351731,3.1352609860787917
2024-04-22,9.99683213991782,3.9925268801148217
2024-04-23,15.762577307960957,4.9854836564444005
2024-04-24,16.510316177503537,5.14859502737921
2024-04-25,15.303361633975033,4.90805796257896
2024-04-26,16.74108572087285,5.164986296268981
2024-04-29,18.06946828365139,5.866529042683033
2024-04-30,15.957006363608484,4.241280423245053
2024-05-01,16.952918808097394,3.713317795076576
2024-05-02,17.88675670365416,4.448189314493023
2024-05-03,20.187151494461332,5.226518543071035
2024-05-06,22.324424310152335,6.187870653902561
2024-05-07,25.31885838683696,6.398730385812734
2024-05-08,27.219616895544373,6.41308831412899
2024-05-09,27.72190200007063,7.303719459650027
2024-05-10,27.731723181571823,7.487139508943752
2024-05-13,27.64337276698985,7.353453421290945
2024-05-14,27.03723566334244,7.858430102349856
2024-05-15,29.008082443076088,8.97871192281543
2024-05-16,27.49646481039616,8.685602889345901
2024-05-17,27.07475275603315,8.899186816653405
2024-05-20,28.004608652702245,8.917385727760351
2024-05-21,27.27977930465819,8.82379078945046
2024-05-22,26.153848504258328,8.433897510768485
2024-05-23,24.836064317717586,7.003943291026871
2024-05-24,24.215204364981325,7.910197498932248
2024-05-28,23.835113764920024,7.2013600238519215
2024-05-29,22.67325857546112,6.015999877656686
2024-05-30,20.526658368009354,6.418672639727885
2024-05-31,21.73554999918923,7.55305005326572
2024-06-03,21.39622023182257,6.964036838022558
2024-06-04,21.68332513212894,6.6895365149888475
2024-06-05,22.816804199080742,7.546825501041443
2024-06-06,23.2922385989307,7.248658387102558
