,strategy_norm_%,baseline_norm_%
2024-01-02,0.0,0.0
2024-01-03,-0.7903835635598266,-1.2988221391403765
2024-01-04,-0.953291131483569,-1.4442258797632057
2024-01-05,-0.6465387246457954,-1.2357897511291238
2024-01-08,1.1645621019404695,-0.08619022153307787
2024-01-09,0.6034415039691599,-0.5110043690352506
2024-01-10,0.6608220290775568,-0.2912854236846063
2024-01-11,0.5125663513183998,-0.5454206757522839
2024-01-12,0.6764037079764806,-0.6644588132673657
2024-01-16,0.46596404109993106,-1.2763603109119726
2024-01-17,-0.44310489587133794,-2.0226136210100942
2024-01-18,-0.2000921941144984,-1.4291682005882156
2024-01-19,1.2794427446144896,-0.5008941037390136
2024-01-22,1.8742462134609505,0.008222142571767677
2024-01-23,2.520297933981297,0.09586563133083814
2024-01-24,3.2317282967866623,-0.4228774879294406
2024-01-25,3.998328333250556,0.4780729304920017
2024-01-26,4.15487642077077,0.47223787511945226
2024-01-29,5.046493923706574,1.105813330181027
2024-01-30,4.946919027895347,1.1922940128647808
2024-01-31,3.186331256736663,-0.12285290107901803
2024-02-01,5.895984484321248,1.058674339377541
2024-02-02,8.470504053810357,1.1263301308661822
2024-02-05,9.801781213167992,0.3143591022248371
2024-02-06,9.891779717096272,0.9683042814608411
2024-02-07,11.595157968668035,1.4539831986110974
2024-02-08,12.31790040337577,1.767416869872096
2024-02-09,14.043707995066956,2.0560171287266726
2024-02-12,14.165377546855918,2.635333020793751
2024-02-13,13.372668019586765,1.006321896194251
2024-02-14,17.401161093658345,2.0765224338866517
2024-02-15,19.093185900036612,3.3292029945577006
2024-02-16,17.575194483273847,2.7309533397451347
2024-02-20,15.484750625824217,2.35074926284502
2024-02-21,10.800741175859873,2.510401199550971
2024-02-22,17.093129372477467,3.922424374872069
2024-02-23,16.049859594414805,4.079929601454535
2024-02-26,18.324170465711198,3.7660735567094594
2024-02-27,18.518236790381426,4.19792279793294
2024-02-28,18.134051073211555,4.206042744333471
2024-02-29,19.898943892043675,4.8486626683039935
2024-03-01,22.79299864395945,5.547870351466777
2024-03-04,26.51366439429699,5.904078250542577
2024-03-05,24.434631694860887,5.262717702817343
2024-03-06,26.54384993623571,6.038036863274487
2024-03-07,29.187958306493943,6.920244627182703
2024-03-08,27.18197648431091,6.673946792832619
2024-03-11,24.69059950721526,6.731759771280155
2024-03-12,27.593029858029517,7.194317520973548
2024-03-13,27.21790840208207,7.242952369673783
2024-03-14,25.184060320441446,6.296746340335324
2024-03-15,24.053982748229853,6.016444242736818
2024-03-18,24.14470812706955,6.277855623419293
2024-03-19,24.113540146606983,6.859540170553591
2024-03-20,27.01731517878141,7.795844265025864
2024-03-21,29.30518188828708,8.657815734230635
2024-03-22,28.978123841953796,8.01978859383179
2024-03-25,31.240371930169196,7.85854113377793
2024-03-26,29.414946005219832,7.677215959423944
2024-03-27,29.50298544570289,9.204015497204598
2024-03-28,30.031828801546535,9.625174654248813
2024-04-01,29.752394193876384,9.035357322742609
2024-04-02,28.091081148506536,8.093266002594124
2024-04-03,29.122920260647533,8.330311842673233
2024-04-04,25.819466884728648,7.104075194709458
2024-04-05,27.965786987743478,7.934891868497962
2024-04-08,26.694793813454808,8.16145536151518
2024-04-09,24.74079743460682,8.433226095527457
2024-04-10,24.147592830300923,6.733971293698526
2024-04-11,25.688030863259037,6.7537129696732645
2024-04-12,22.594628594820954,5.068940843269387
2024-04-15,20.665670698401485,4.052834508696157
2024-04-16,21.824255888336562,3.620215956832884
2024-04-17,20.838582340697553,3.269555121153589
2024-04-18,18.95892319697039,3.091697150770778
2024-04-19,14.384318625502646,3.1352609860787917
2024-04-22,15.863977375990878,3.9925268801148217
2024-04-23,18.04387744475049,4.9854836564444005
2024-04-24,18.021252719352443,5.14859502737921
2024-04-25,19.106742410584076,4.90805796257896
2024-04-26,18.92109226055252,5.164986296268981
2024-04-29,20.675967910773952,5.866529042683033
2024-04-30,19.079455600673214,4.241280423245053
2024-05-01,17.98567737182246,3.713317795076576
2024-05-02,19.648585188063517,4.448189314493023
2024-05-03,21.448200729562707,5.226518543071035
2024-05-06,23.084427874859735,6.187870653902561
2024-05-07,22.34832636503439,6.398730385812734
2024-05-08,23.80985656689507,6.41308831412899
2024-05-09,25.731979679831497,7.303719459650027
2024-05-10,25.695699363363023,7.487139508943752
2024-05-13,25.22450407463841,7.353453421290945
2024-05-14,25.455721661319775,7.858430102349856
2024-05-15,28.358183639095525,8.97871192281543
2024-05-16,27.817306416519227,8.685602889345901
2024-05-17,28.02127905274494,8.899186816653405
2024-05-20,28.033376164569578,8.917385727760351
2024-05-21,29.605835329756513,8.82379078945046
2024-05-22,29.653073152067577,8.433897510768485
2024-05-23,29.74764417951978,7.003943291026871
2024-05-24,32.4239347206128,7.910197498932248
2024-05-28,31.71863305544871,7.2013600238519215
2024-05-29,30.407842235890016,6.015999877656686
2024-05-30,29.89967512822296,6.418672639727885
2024-05-31,27.18804256417522,7.55305005326572
2024-06-03,27.029240827216473,6.964036838022558
2024-06-04,26.20000506518243,6.6895365149888475
2024-06-05,28.930983035903445,7.546825501041443
2024-06-06,27.647594941945798,7.248658387102558
2024-06-07,26.89985345592618,6.878959811713958
2024-06-10,27.966323682674155,7.374147608073489
2024-06-11,28.213577755295272,7.050431244649857
2024-06-12,29.41634156543489,7.712594982033916
2024-06-13,29.136015612902398,7.516851138008196
2024-06-14,27.65728890484982,6.799113458191597
2024-06-17,28.45595436955799,7.588646658485265
2024-06-18,29.98945233396093,7.966754658947028
2024-06-20,27.737447605839826,7.94585614364014
2024-06-21,26.849470074715963,7.99956035084981
2024-06-24,25.749335563506868,8.364324516644906
2024-06-25,25.51943886964214,7.762045440900223
2024-06-26,24.435764134519133,7.307466127397788
2024-06-27,24.11972215719407,7.493090698704519
2024-06-28,23.792610104086776,7.463516825079508
2024-07-01,24.26672607763436,6.769016550744267
2024-07-02,24.758163839452997,7.244494815232372
2024-07-03,25.443947456008488,7.4015635834963955
2024-07-05,25.32655855874424,7.3244838402651835
2024-07-08,26.2210317379032,7.615141847327789
