date,equity
2024-01-02,157976.67141776645
2024-01-03,153514.34784324354
2024-01-04,152718.01797435622
2024-01-05,152523.02168435822
2024-01-08,155136.70952360594
2024-01-09,154756.75797989714
2024-01-10,155269.09576684295
2024-01-11,155472.86233716804
2024-01-12,154333.54243714642
2024-01-16,153730.79596303945
2024-01-17,153702.33459061914
2024-01-18,154096.3053908404
2024-01-19,154165.52030869474
2024-01-22,154293.98954428057
2024-01-23,156228.03800553703
2024-01-24,156679.47669736447
2024-01-25,155548.36611028443
2024-01-26,155644.4283849145
2024-01-29,158997.28739432077
2024-01-30,160132.53522597998
2024-01-31,159697.55216548548
2024-02-01,162049.79631335798
2024-02-02,161497.19135592744
2024-02-05,158058.53920315971
2024-02-06,158511.6035816673
2024-02-07,164867.24124328408
2024-02-08,162602.04760452354
2024-02-09,165593.19753957787
2024-02-12,167833.99706319027
2024-02-13,163721.66029249408
2024-02-14,164633.2818007427
2024-02-15,167816.13897206544
2024-02-16,168496.89635239445
2024-02-20,166129.10689058108
2024-02-21,167419.36012402084
2024-02-22,168899.14564281586
2024-02-23,168759.9165175416
2024-02-26,168902.66940161696
2024-02-27,170696.23800309325
2024-02-28,169963.28586538773
2024-02-29,172260.57020986595
2024-03-01,173457.2283886654
2024-03-04,170414.12499364215
2024-03-05,169170.66640786454
2024-03-06,168453.6659710249
2024-03-07,170322.8739518437
2024-03-08,170486.13871797174
2024-03-11,173893.01446063124
2024-03-12,173427.58299557076
2024-03-13,174062.77183436186
2024-03-14,172781.49901701065
2024-03-15,173703.92959811457
2024-03-18,175756.30015180528
2024-03-19,175222.03916160675
2024-03-20,176614.13460540594
2024-03-21,177607.78924251086
2024-03-22,176106.12780733185
2024-03-25,175923.985386824
2024-03-26,176354.9197591269
2024-03-27,180035.24312503287
2024-03-28,180262.5513937825
2024-04-01,178170.89167109388
2024-04-02,172002.77295287914
2024-04-03,173214.96051808284
2024-04-04,169285.88827623363
2024-04-05,170576.3987610559
2024-04-08,174605.05773626867
2024-04-09,176294.96672682825
2024-04-10,175216.06243432016
2024-04-11,176258.57769837073
2024-04-12,171204.43462261587
2024-04-15,167444.90935003062
2024-04-16,167666.2558603648
2024-04-17,170427.18765370696
2024-04-18,170523.8712759643
2024-04-19,170198.58305313485
2024-04-22,172040.2558934704
2024-04-23,180111.02566959892
2024-04-24,181365.19072592823
2024-04-25,179435.807856117
2024-04-26,181431.1546487721
2024-04-29,182867.25570659942
2024-04-30,179482.99917292772
2024-05-01,181188.18735601683
2024-05-02,182852.2397823259
2024-05-03,186439.99934367198
2024-05-06,188282.18845133085
2024-05-07,191714.8356538601
2024-05-08,193369.78663366658
2024-05-09,194917.46691148434
2024-05-10,194930.20562596672
2024-05-13,194795.37487247307
2024-05-14,193870.35462449948
2024-05-15,196878.04573256226
2024-05-16,194571.17999375693
2024-05-17,193927.60911391315
2024-05-20,195346.65362866194
2024-05-21,194240.49824033197
2024-05-22,192522.2256219429
2024-05-23,190511.1673190037
2024-05-24,189563.67866671507
2024-05-28,188071.58169867686
2024-05-29,186201.7130514326
2024-05-30,184013.64022038694
2024-05-31,186732.06193481604
2024-06-03,186211.55870353593
2024-06-04,186651.95339535893
2024-06-05,188390.61464372286
2024-06-06,189119.8908970385
2024-06-07,188746.31782273692
2024-06-10,188957.16347574504
2024-06-11,189746.23018063785
2024-06-12,189318.1529913724
2024-06-13,186957.97629627358
2024-06-14,188677.5224844469
2024-06-17,190346.62791888288
2024-06-18,188981.08111069148
2024-06-20,192864.00392802872
2024-06-21,194625.23904662125
2024-06-24,194143.92162574473
2024-06-25,193541.44460303138
2024-06-26,193699.8622083728
2024-06-27,196583.33378285237
2024-06-28,197176.02772222392
2024-07-01,194268.6037740137
2024-07-02,194591.6052746491
2024-07-03,194388.74890068217
2024-07-05,194598.17526842502
2024-07-08,193702.08309919745
2024-07-09,192821.73591709806
2024-07-10,193858.35391217846
2024-07-11,197483.64266786884
2024-07-12,200540.81679495785
2024-07-15,202190.99560012593
2024-07-16,205837.8941652871
2024-07-17,203877.38148097208
2024-07-18,202614.33480560573
2024-07-19,201044.85038585725
2024-07-22,204045.26502677926
2024-07-23,203546.19008883613
2024-07-24,201844.62340100738
2024-07-25,200877.59761364205
2024-07-26,202189.9493968079
2024-07-29,204527.98998276884
2024-07-30,207809.5520460081
2024-07-31,207753.92810600097
2024-08-01,207444.0047659362
2024-08-02,203623.61592919726
2024-08-05,201026.6294012735
2024-08-06,203056.96802996224
2024-08-07,196839.61750751367
2024-08-08,204091.72269907803
2024-08-09,203951.68255433493
2024-08-12,204650.20369518703
2024-08-13,208685.1058243139
2024-08-14,209536.9387308962
2024-08-15,217533.87670751003
2024-08-16,219361.6131366932
2024-08-19,224989.23476476895
2024-08-20,221864.68453903525
2024-08-21,225628.4654545372
2024-08-22,220951.607100899
2024-08-23,225114.43868080137
2024-08-26,219446.33964830753
2024-08-27,217014.09797194865
2024-08-28,207971.7650825099
2024-08-29,208878.57697905213
2024-08-30,211817.2941736902
2024-09-03,201801.50557269863
2024-09-04,199104.3262094471
2024-09-05,197855.20134056645
2024-09-06,191808.92795698016
2024-09-09,196178.1261585633
2024-09-10,196394.1797767536
2024-09-11,203572.67622335622
2024-09-12,203094.3475036451
2024-09-13,206033.42339171853
2024-09-16,207486.4497282697
2024-09-17,209177.97752477528
2024-09-18,210372.32571758947
2024-09-19,210016.04438600905
2024-09-20,208857.8189481085
2024-09-23,209200.07622206846
2024-09-24,208394.70084281085
2024-09-25,207664.6625808042
2024-09-26,206567.47617204307
2024-09-27,208650.0498177981
2024-09-30,206273.59756585688
2024-10-01,203477.29340337307
2024-10-02,204593.4277317435
2024-10-03,203448.6578781312
2024-10-04,207860.66622965707
2024-10-07,211291.71172615016
2024-10-08,212205.68480798937
2024-10-09,215245.132338965
2024-10-10,214431.66450063334
2024-10-11,218729.95756076113
2024-10-14,222930.6154702993
2024-10-15,219660.04889648187
2024-10-16,223392.0588499661
2024-10-17,222575.094969346
2024-10-18,226481.26712823292
2024-10-21,225607.48121123892
2024-10-22,223796.2734754477
2024-10-23,221214.0822948457
2024-10-24,222026.51270468964
2024-10-25,224211.90641582347
2024-10-28,225684.74749631286
2024-10-29,228996.5599710656
2024-10-30,217663.60008925843
2024-10-31,203841.16283330592
2024-11-01,203496.7431430951
2024-11-04,203897.5987836618
2024-11-05,208171.28117517335
2024-11-06,218521.13675055918
2024-11-07,221617.53832627583
2024-11-08,222307.3781147755
2024-11-11,219509.27571311957
2024-11-12,215024.2068690929
2024-11-13,211730.7778596549
2024-11-14,208789.66811372794
2024-11-15,204327.3383990083
2024-11-18,207852.6566491247
2024-11-19,213819.80831577966
2024-11-20,212857.25370149667
2024-11-21,218355.5890689502
2024-11-22,223731.3633122306
2024-11-25,230509.42104977136
2024-11-26,226089.15451381562
2024-11-27,227082.61485258042
2024-11-29,225132.19234597057
2024-12-02,234649.30570558683
2024-12-03,231898.48387039296
2024-12-04,232978.26702804235
2024-12-05,230847.60579192202
2024-12-06,235898.8918059044
2024-12-09,240520.7186839752
2024-12-10,237110.99004418426
2024-12-11,236059.74019870328
