,strategy_norm_%,baseline_norm_%
2024-01-02,0.0,0.0
2024-01-03,-1.2435641919946505,-0.6581829911896597
2024-01-04,-0.3529314067430511,-0.5714828252740833
2024-01-05,1.9286663344959987,0.5437006005804879
2024-01-08,8.480734097326126,4.755372306570171
2024-01-09,10.322205613685597,5.824408008126292
2024-01-10,12.834246802856764,8.021459152500277
2024-01-11,13.814150473343489,8.762172710179982
2024-01-12,13.58163095831275,9.163614573178602
2024-01-16,17.05281514698569,11.141879302130931
2024-01-17,16.36978907158295,10.69251176015582
2024-01-18,18.55796379338994,12.379798894564885
2024-01-19,23.507307756186833,15.501597901605834
2024-01-22,23.845706693240444,15.379590208593473
2024-01-23,24.300365387809443,15.929134887395712
2024-01-24,27.391629297458884,17.96820119927276
2024-01-25,27.921026407573525,18.54432963542059
2024-01-26,26.70445108785917,17.809312933041777
2024-01-29,29.681531307092037,20.078450017339367
2024-01-30,30.323036040524887,20.2468578967691
2024-01-31,27.734180368709673,17.468082445794142
2024-02-01,30.848281016442613,19.861005177782175
2024-02-02,37.35259923600731,24.1162111773102
2024-02-05,43.937884072413254,26.65791660950727
2024-02-06,41.635525660189444,25.4851665025406
2024-02-07,45.53022753695417,28.586560636651924
2024-02-08,44.57938880584631,28.119230358918635
2024-02-09,49.752948015280055,31.574238723039084
2024-02-12,49.991695731606086,30.980424671692
2024-02-13,49.74256767978758,29.650586560523728
2024-02-14,53.42135857830939,32.01846908072585
2024-02-15,50.8428832419864,30.333490798411876
2024-02-16,50.74946022255455,29.949116648634224
2024-02-20,44.18701212423197,26.496359978321472
2024-02-21,40.07639926922448,24.358663866642583
2024-02-22,63.05015778109953,37.124609203134426
2024-02-23,63.629380501577955,37.23728533998123
2024-02-26,64.20029895366233,37.14456240915413
2024-02-27,63.388556718153154,36.730587388038074
2024-02-28,61.23359906992214,35.68552417736848
2024-02-29,64.24182029563201,37.98921992188986
2024-03-01,70.81672479654544,41.5278931765527
2024-03-04,76.95773127387481,44.520058682722976
2024-03-05,78.47533632287012,43.6216129697971
2024-03-06,84.15572020658149,46.386168480278855
2024-03-07,92.3960139326235,51.45852398827429
2024-03-08,81.72245634996248,45.72735523335156
2024-03-11,78.08086521983452,43.67694907304551
2024-03-12,90.82643417528212,51.503033553595486
2024-03-13,88.69836638259056,50.414687947165284
2024-03-14,82.58614044924013,48.725433347460445
2024-03-15,82.3629528514702,47.42526705555774
2024-03-18,83.64706010003582,48.18887923026289
2024-03-19,85.60488246931209,49.72020649404221
2024-03-20,87.62706591329415,51.24724673004768
2024-03-21,89.83402792659274,52.9098970686394
2024-03-22,95.7593991269263,55.78749168351065
2024-03-25,97.23970384515954,55.73346151320182
2024-03-26,92.1717882530034,53.036074999333806
2024-03-27,87.3737739418714,50.60735353144239
2024-03-28,87.59384729409099,50.62149401777454
2024-04-01,87.60838043999246,51.14876105642057
2024-04-02,85.71699530912207,49.78031486562793
2024-04-03,84.70382742343097,49.140016517317875
2024-04-04,78.35284266455902,45.61740694389831
2024-04-05,82.71901492605218,48.83239010267397
2024-04-08,80.90237168838871,47.79845798173918
2024-04-09,77.20887646575605,46.17997031510463
2024-04-10,80.70721230057106,47.52124176331742
2024-04-11,88.1336498561397,51.865214352737276
2024-04-12,83.08857206468538,48.52823316918096
2024-04-15,78.55215437977697,45.14438696396235
2024-04-16,81.48784985184123,46.73919585265778
2024-04-17,74.47041654520936,42.86040094583405
2024-04-18,75.79085665852827,42.49817852838626
2024-04-19,58.20367395424477,33.009002137717005
2024-04-22,65.09238511146505,36.70187741941267
2024-04-23,71.12364066050816,40.61028521425778
2024-04-24,65.42249513979468,37.96095938737789
2024-04-25,71.55755887384711,39.67513939303622
2024-04-26,82.15222223590115,45.95574468192336
2024-04-29,82.19789783730522,45.428867704604635
2024-04-30,79.38469602355202,42.27722627388839
2024-05-01,72.40670982722357,39.54594814002299
2024-05-02,78.17014025894264,42.819352018354294
2024-05-03,84.3404987758982,47.09580507097024
2024-05-06,91.29772333522456,51.50366493608367
2024-05-07,88.00492770672818,49.28999388653157
2024-05-08,87.71011246130165,49.30466433104801
2024-05-09,84.25329990049022,47.8166738503663
2024-05-10,86.60144104540177,49.317601858402014
2024-05-13,87.68312233319912,49.72067614515539
2024-05-14,89.67001099427809,51.09770523480515
2024-05-15,96.46737094869013,55.47830816931103
2024-05-16,95.90473058593942,54.91420160845082
2024-05-17,92.0015428295879,52.85707022979744
2024-05-20,96.77879550371802,55.93980858923453
2024-05-21,98.03695070603149,57.06951279522103
2024-05-22,97.13174333274983,56.81715975051216
2024-05-23,115.50371591570321,65.52687424496159
2024-05-24,121.04707299520246,68.72611496613337
2024-05-28,136.47712161499194,76.46278799407486
2024-05-29,138.39549687396567,77.26637546260102
2024-05-30,129.41608887065766,70.81475638796553
2024-05-31,127.61605494259412,69.97697948831801
2024-06-03,138.75882552149847,75.33052455242535
2024-06-04,141.74227275866588,77.1672746148783
2024-06-05,154.20548345088827,84.47319759405654
2024-06-06,151.21165539521905,83.04528885499572
2024-06-07,150.98327738819884,82.8404458446651
2024-06-10,152.8559770457665,84.32071971437209
2024-06-11,151.04971462660438,84.06840309106967
2024-06-12,159.9571935427262,89.6559941568261
2024-06-13,169.1138327082481,94.30467207323883
2024-06-14,173.8271140927682,96.79526420841277
2024-06-17,171.95841222225465,96.64567930234857
2024-06-18,181.50955511599696,101.14658263900233
2024-06-20,171.54314513991616,96.07678277877518
2024-06-21,162.8017730567306,92.25813904737304
2024-06-24,145.2359754738913,83.18974778671266
