,strategy_norm_%,baseline_norm_%
2024-01-02,0.0,0.0
2024-01-03,-0.8641737334664779,-1.2988221391403765
2024-01-04,-1.0846997074923426,-1.4442258797632057
2024-01-05,-0.8250653952769915,-1.2357897511291238
2024-01-08,0.8586827368709526,-0.08619022153307787
2024-01-09,-0.05427913171909271,-0.5110043690352506
2024-01-10,-0.18848123003232242,-0.2912854236846063
2024-01-11,-0.6266041319089477,-0.5454206757522839
2024-01-12,-0.5643399205396804,-0.6644588132673657
2024-01-16,-1.1400846469085013,-1.2763603109119726
2024-01-17,-1.965785588269442,-2.0226136210100942
2024-01-18,-2.2469114492794984,-1.4291682005882156
2024-01-19,-0.8780248009679137,-0.5008941037390136
2024-01-22,-0.4165326495003452,0.008222142571767677
2024-01-23,0.2702017407383961,0.09586563133083814
2024-01-24,0.7876713167002558,-0.4228774879294406
2024-01-25,1.6466392860711165,0.4780729304920017
2024-01-26,1.9472054171492559,0.47223787511945226
2024-01-29,2.9577123702105856,1.105813330181027
2024-01-30,2.7824609539218725,1.1922940128647808
2024-01-31,1.4435386110134951,-0.12285290107901803
2024-02-01,4.132636585133542,1.058674339377541
2024-02-02,5.7593693944191005,1.1263301308661822
2024-02-05,6.8190891959648114,0.3143591022248371
2024-02-06,7.478155337424752,0.9683042814608411
2024-02-07,8.497026809897523,1.4539831986110974
2024-02-08,9.056147842357976,1.767416869872096
2024-02-09,10.603847883439311,2.0560171287266726
2024-02-12,10.927855492326755,2.635333020793751
2024-02-13,10.24726056556311,1.006321896194251
2024-02-14,14.133269311740815,2.0765224338866517
2024-02-15,16.176948287281935,3.3292029945577006
2024-02-16,14.836512197941133,2.7309533397451347
2024-02-20,12.73631523990324,2.35074926284502
2024-02-21,10.230288429880318,2.510401199550971
2024-02-22,16.17167771388557,3.922424374872069
2024-02-23,15.136973627636063,4.079929601454535
2024-02-26,17.427862425439255,3.7660735567094594
2024-02-27,17.992790798140245,4.19792279793294
2024-02-28,17.816078521975264,4.206042744333471
2024-02-29,19.91362042400553,4.8486626683039935
2024-03-01,22.173045622276135,5.547870351466777
2024-03-04,25.754261639670716,5.904078250542577
2024-03-05,23.898521723868214,5.262717702817343
2024-03-06,26.564284995819023,6.038036863274487
2024-03-07,28.851568311528155,6.920244627182703
2024-03-08,27.223460212927876,6.673946792832619
2024-03-11,25.002823043079548,6.731759771280155
2024-03-12,27.836744192331906,7.194317520973548
2024-03-13,27.646371200522847,7.242952369673783
2024-03-14,25.502964409795005,6.296746340335324
2024-03-15,24.475973253020022,6.016444242736818
2024-03-18,24.107016825176665,6.277855623419293
2024-03-19,23.89204474122295,6.859540170553591
2024-03-20,27.109655892740257,7.795844265025864
2024-03-21,30.013751567037474,8.657815734230635
2024-03-22,29.251736583176637,8.01978859383179
2024-03-25,31.653230551175817,7.85854113377793
2024-03-26,30.104770742832642,7.677215959423944
2024-03-27,29.974560547540552,9.204015497204598
2024-03-28,30.83988873972976,9.625174654248813
2024-04-01,31.13192820042712,9.035357322742609
2024-04-02,28.998339592548604,8.093266002594124
2024-04-03,30.556636726593855,8.330311842673233
2024-04-04,26.734503343320014,7.104075194709458
2024-04-05,28.728358384124665,7.934891868497962
2024-04-08,27.944443791150842,8.16145536151518
2024-04-09,26.174342205612167,8.433226095527457
2024-04-10,25.450479979167184,6.733971293698526
2024-04-11,27.174452003078375,6.7537129696732645
2024-04-12,23.935113665042284,5.068940843269387
2024-04-15,22.04273116002453,4.052834508696157
2024-04-16,23.447690258719245,3.620215956832884
2024-04-17,22.33314224740004,3.269555121153589
2024-04-18,20.569309170419526,3.091697150770778
2024-04-19,16.258945856983665,3.1352609860787917
2024-04-22,17.82518183837698,3.9925268801148217
2024-04-23,20.058370251361566,4.9854836564444005
2024-04-24,19.944449569188304,5.14859502737921
2024-04-25,21.028099193107863,4.90805796257896
2024-04-26,20.85926120128314,5.164986296268981
2024-04-29,22.414805667956905,5.866529042683033
2024-04-30,20.76695347118578,4.241280423245053
2024-05-01,19.49973811253045,3.713317795076576
2024-05-02,21.180065922318448,4.448189314493023
2024-05-03,22.731275911342497,5.226518543071035
2024-05-06,24.59228200365917,6.187870653902561
