date,equity
2024-01-02,393354.7975683977
2024-01-03,388463.178158344
2024-01-04,391966.5249478483
2024-01-05,400941.2991242242
2024-01-08,426714.17200924887
2024-01-09,433957.6885647044
2024-01-10,443838.9230992035
2024-01-11,447693.42119861173
2024-01-12,446778.7945309556
2024-01-16,460432.8640695363
2024-01-17,457746.14823329635
2024-01-18,466353.43848070316
2024-01-19,485821.92040652665
2024-01-22,487153.02886034746
2024-01-23,488941.4506479965
2024-01-24,501101.0855421029
2024-01-25,503183.4944729274
2024-01-26,498398.0370867979
2024-01-29,510108.52495661005
2024-01-30,512631.91460219654
2024-01-31,502448.52661498985
2024-02-01,514697.99091395596
2024-02-02,540283.038679729
2024-02-05,566186.5725172759
2024-02-06,557130.135245574
2024-02-07,572450.1319288146
2024-02-08,568709.9621628632
2024-02-09,589060.4055182126
2024-02-12,589999.531114466
2024-02-13,589019.5739705493
2024-02-14,603490.2744623943
2024-02-15,593347.71802285
2024-02-16,592980.2340938817
2024-02-20,567166.5296611936
2024-02-21,550997.2367865584
2024-02-22,641365.618074797
2024-02-23,643644.0184344051
2024-02-26,645889.7535558821
2024-02-27,642696.7265286179
2024-02-28,634220.097233734
2024-02-29,646053.0797465347
2024-03-01,671915.7820364182
2024-03-04,681244.8250434715
2024-03-05,678898.9633747158
2024-03-06,693997.0802847357
2024-03-07,720972.1855026982
2024-03-08,695806.1539696397
2024-03-11,681862.6845191465
2024-03-12,730664.8275958718
2024-03-13,722516.5629511997
2024-03-14,699113.1569864039
2024-03-15,698258.5828895242
2024-03-18,710005.9334126641
2024-03-19,713220.4526958583
2024-03-20,723784.5385349614
2024-03-21,729625.1830706222
2024-03-22,742281.7277195535
2024-03-25,747894.7565125625
2024-03-26,728678.2021174224
2024-03-27,710485.0611067014
2024-03-28,711319.5366355351
2024-04-01,711374.6435100813
2024-04-02,704202.877408494
2024-04-03,700361.1410115964
2024-04-04,676279.4368351372
2024-04-05,692835.1164307871
2024-04-08,685946.7571125785
2024-04-09,671941.7385673281
2024-04-10,685206.7505115364
2024-04-11,713366.3634043746
2024-04-12,694236.4055263768
2024-04-15,677035.188257478
2024-04-16,688166.7769157034
2024-04-17,661558.0289207932
2024-04-18,666564.8820938
2024-04-19,599877.6914828876
2024-04-22,625998.3500175362
2024-04-23,648867.7029539903
2024-04-24,627250.0633107875
2024-04-25,650513.0367797108
2024-04-26,690685.9483235062
2024-04-29,690859.1413577921
2024-04-30,680192.0249278804
2024-05-01,653732.8527353078
2024-05-02,675586.6646979919
2024-05-03,698983.4691479544
2024-05-06,725363.9172340322
2024-05-07,712878.2739441132
2024-05-08,711760.391631901
2024-05-09,698652.8279006798
2024-05-10,707556.5243451311
2024-05-13,711658.0502934589
2024-05-14,719191.9472849173
2024-05-15,744966.219750993
2024-05-16,742832.7964650104
2024-05-17,728032.6644441725
2024-05-20,746147.0813483999
2024-05-21,750917.7622019257
2024-05-22,747485.391158795
2024-05-23,817148.3529951705
2024-05-24,838167.6894290203
2024-05-28,896675.4453752257
2024-05-29,903949.5528152583
2024-05-30,869901.3767566842
2024-05-31,863075.9967236647
2024-06-03,905327.2246789003
2024-06-04,916639.8787820572
2024-06-05,963897.9599102966
2024-06-06,952545.9437538895
2024-06-07,951679.9785824588
2024-06-10,958780.8929881975
2024-06-11,951931.8957232372
2024-06-12,985707.3306140923
2024-06-13,1020427.5329144746
2024-06-14,1038299.3830781623
2024-06-17,1031213.6275066601
2024-06-18,1067429.7115388068
2024-06-20,1029639.015157429
2024-06-21,996493.4252062696
2024-06-24,929887.3228341029
2024-06-25,992714.3555681366
2024-06-26,995155.0047094289
2024-06-27,976180.9259012819
2024-06-28,972638.0481155307
2024-07-01,989783.9071895133
2024-07-02,991494.9991500813
2024-07-03,1016534.441814729
2024-07-05,1017949.9930475233
2024-07-08,1030864.6082602807
2024-07-09,1045661.4205264794
2024-07-10,1069609.5547574265
2024-07-11,1027066.4753305048
2024-07-12,1041187.8624186111
2024-07-15,1034742.8741028
2024-07-16,1017985.9044817066
2024-07-17,950555.2142275706
2024-07-18,975529.5439513223
2024-07-19,950071.8401038885
2024-07-22,983240.5468740554
2024-07-23,980699.0892339606
2024-07-24,919785.464065963
2024-07-25,904018.9886399542
2024-07-26,919405.7063191147
2024-07-29,916866.8614228524
2024-07-30,893602.7269319949
2024-07-31,930946.1436249616
2024-08-01,903651.5895252037
2024-08-02,894290.0443952947
2024-08-05,851244.3586041711
2024-08-06,862293.090770667
2024-08-07,850104.0991672501
2024-08-08,874785.118655204
2024-08-09,880576.4626330438
2024-08-12,889077.374975841
2024-08-13,914891.1588196602
2024-08-14,914157.7762258934
2024-08-15,938389.1404963494
2024-08-16,944893.3547737967
2024-08-19,953904.4771832534
2024-08-20,956928.1070573558
2024-08-21,956392.2478509654
2024-08-22,942744.6692736335
2024-08-23,951099.688356421
2024-08-26,949850.8089994718
