date,equity
2024-01-02,234119.1668873725
2024-01-03,233174.0907410607
2024-01-04,233017.85822369304
2024-01-05,235495.37042468035
2024-01-08,242862.29990477156
2024-01-09,244811.50646255564
2024-01-10,250138.11493953053
2024-01-11,250781.30237333794
2024-01-12,252315.27910671313
2024-01-16,251816.48812282138
2024-01-17,250253.1797745712
2024-01-18,253364.5371719079
2024-01-19,257114.42889577354
2024-01-22,256308.4659360543
2024-01-23,258256.82779709302
2024-01-24,260418.15935217403
2024-01-25,263930.46546063735
2024-01-26,265340.90488040727
2024-01-29,270242.44464075833
2024-01-30,269029.8212660379
2024-01-31,263150.71766073955
2024-02-01,269813.2552154795
2024-02-02,287071.05002163607
2024-02-05,287224.0230732981
2024-02-06,284637.9557281406
2024-02-07,292338.87895300076
2024-02-08,291773.0113426881
2024-02-09,296495.1338888063
2024-02-12,296981.6697667431
2024-02-13,293954.47388885194
2024-02-14,301763.9753122919
2024-02-15,302615.87900961505
2024-02-16,299131.60378325824
2024-02-20,292124.5738829648
2024-02-21,287028.739412505
2024-02-22,315547.6952708622
2024-02-23,315458.07584450615
2024-02-26,315774.053764293
2024-02-27,313918.9635442183
2024-02-28,311499.19500688254
2024-02-29,317643.8392780826
2024-03-01,325297.64409196575
2024-03-04,328655.13588918734
2024-03-05,324311.2751453314
2024-03-06,327399.84083328815
2024-03-07,336484.3864474612
2024-03-08,328052.52552377165
2024-03-11,320570.92502156534
2024-03-12,334629.67952311115
2024-03-13,332397.24557200953
2024-03-14,330635.12488609226
2024-03-15,326461.257255173
2024-03-18,332472.85489749047
2024-03-19,334208.9343781669
2024-03-20,337731.9314750214
2024-03-21,339252.0567438606
2024-03-22,345066.64697538107
2024-03-25,343824.9152891183
2024-03-26,340980.28436904657
2024-03-27,338254.6765859392
2024-03-28,338239.28029877465
2024-04-01,342759.51359507616
2024-04-02,340098.98278006935
2024-04-03,339512.7230524871
2024-04-04,331742.475937601
2024-04-05,337860.47143347055
2024-04-08,337941.23058716196
2024-04-09,339023.813817401
2024-04-10,339480.23349986906
2024-04-11,344492.70366870076
2024-04-12,339070.41977396625
2024-04-15,333699.4003363173
2024-04-16,332931.71900081413
2024-04-17,332223.68278178584
2024-04-18,330927.76216152095
2024-04-19,324683.2914543159
2024-04-22,329297.8440423149
2024-04-23,333469.90528626007
2024-04-24,335303.0837116317
2024-04-25,328707.8555835751
2024-04-26,362316.1267153586
2024-04-29,359173.6639222804
2024-04-30,350934.09807076614
2024-05-01,349755.55471125094
2024-05-02,359361.3909851051
2024-05-03,364889.8188761463
2024-05-06,371732.1684707466
2024-05-07,371889.6610800207
2024-05-08,369838.70709447085
2024-05-09,368959.4647209485
2024-05-10,368236.6231904008
2024-05-13,368708.9874412111
2024-05-14,371216.6844565731
2024-05-15,376560.21843763837
2024-05-16,375860.4407658777
2024-05-17,375361.7721094128
2024-05-20,380613.609362055
2024-05-21,383196.1296843864
2024-05-22,382002.233802037
2024-05-23,390915.29400327883
2024-05-24,396491.9811451507
2024-05-28,403805.6521243743
2024-05-29,403404.9795484837
2024-05-30,395043.68922324054
2024-05-31,394797.7926597801
2024-06-03,402969.7218867413
2024-06-04,405386.68312687613
2024-06-05,414868.81642600044
2024-06-06,413193.4302529268
2024-06-07,412979.3173164951
2024-06-10,416060.7426376129
2024-06-11,413088.6361748933
2024-06-12,427745.40773382597
2024-06-13,442812.1589167816
2024-06-14,450567.6068046064
2024-06-17,447492.7596244132
2024-06-18,463208.64521207765
2024-06-20,446809.4602510334
2024-06-21,432426.00844145403
2024-06-24,403522.44494761864
2024-06-25,430786.0899453517
2024-06-26,431845.20397408353
2024-06-27,423611.44652489404
2024-06-28,422074.02293479745
2024-07-01,423716.69812823203
2024-07-02,424943.1986615164
2024-07-03,431908.3883391769
2024-07-05,441167.1658809239
2024-07-08,444538.7718342902
2024-07-09,450168.54853150836
2024-07-10,456853.052388481
2024-07-11,438459.97703281103
2024-07-12,441067.9155398013
2024-07-15,443395.26868279325
2024-07-16,440247.746540898
2024-07-17,420283.06646676373
2024-07-18,421076.8705644495
2024-07-19,415809.0330310741
2024-07-22,425314.62926932005
2024-07-23,424940.51799096673
2024-07-24,403994.4030913996
2024-07-25,396856.41080837295
2024-07-26,397845.1164676798
2024-07-29,398356.20397277636
2024-07-30,399378.37898296973
2024-07-31,405365.4040426786
2024-08-01,398575.2414749602
2024-08-02,401313.21025226533
2024-08-05,386546.88069860754
2024-08-06,392232.1903565486
2024-08-07,392470.77104991744
2024-08-08,404169.0693741931
2024-08-09,410189.21024123643
2024-08-12,410928.91312990384
2024-08-13,419467.26624488976
2024-08-14,419189.48464624083
2024-08-15,426225.0270067601
2024-08-16,423562.4620988961
2024-08-19,430102.96877334797
2024-08-20,426690.99388213205
2024-08-21,430295.58977612125
2024-08-22,422868.4166705452
2024-08-23,429639.69171177584
2024-08-26,424766.8512081205
2024-08-27,426792.4804604594
2024-08-28,422213.1028444094
2024-08-29,415808.92761677934
2024-08-30,418118.7604875657
2024-09-03,398498.60214770935
2024-09-04,395502.11329539993
2024-09-05,398702.35302849323
2024-09-06,388203.59466182615
2024-09-09,392824.0914309573
2024-09-10,396820.8262418574
2024-09-11,404690.88903271244
2024-09-12,407596.21748441376
2024-09-13,406781.3034373174
2024-09-16,403212.8576514203
2024-09-17,404504.7319042617
2024-09-18,400283.4280577267
2024-09-19,410389.2147644119
2024-09-20,408441.1329867061
2024-09-23,409323.1048388933
2024-09-24,410213.80168641964
2024-09-25,407794.6893009896
2024-09-26,407363.6054038679
2024-09-27,404205.110383441
2024-09-30,407064.2849300239
2024-10-01,399749.75811217993
2024-10-02,399857.66178639623
2024-10-03,395862.31591610174
2024-10-04,401756.9804606618
2024-10-07,397411.4162879229
2024-10-08,405583.64347174077
2024-10-09,405144.0463988927
2024-10-10,405665.74699646834
2024-10-11,406726.72562812536
2024-10-14,412357.8208712846
2024-10-15,406416.19433393533
2024-10-16,407147.9957730637
2024-10-17,408617.5788304551
2024-10-18,411286.06924992404
2024-10-21,417510.5045152962
2024-10-22,418658.65099365613
2024-10-23,407322.9693665706
2024-10-24,409029.23278938665
2024-10-25,411942.7365646979
2024-10-28,409707.941809058
2024-10-29,413348.8008032971
2024-10-30,410841.08315960795
2024-10-31,388678.54461881495
2024-11-01,394454.22975845146
2024-11-04,392083.5805147628
2024-11-05,398686.96437457355
2024-11-06,414460.92528506287
2024-11-07,422857.38175798784
2024-11-08,418559.0119313168
2024-11-11,416985.72117957484
2024-11-12,422230.04680340947
2024-11-13,421655.8456136508
2024-11-14,417781.5102315559
2024-11-15,404902.29798297316
2024-11-18,404755.22029464855
2024-11-19,415421.42745946243
2024-11-20,411529.8408922308
2024-11-21,402740.0828814333
2024-11-22,395168.1927879508
2024-11-25,394277.9969762539
2024-11-26,400651.48662497214
2024-11-27,397694.1681343986
2024-11-29,403206.49066067947
2024-12-02,408696.273054598
2024-12-03,412263.9669117706
2024-12-04,417493.5159059764
2024-12-05,420706.0852651287
2024-12-06,425083.7042126922
2024-12-09,422782.1280572056
2024-12-10,423452.4233222641
2024-12-11,430716.7332453645
2024-12-12,430345.86159795837
2024-12-13,425691.2809413037
2024-12-16,433866.4231350323
2024-12-17,432197.16890537366
2024-12-18,415406.16577045684
2024-12-19,416400.0546660754
2024-12-20,416914.4220865257
2024-12-23,418729.8602411354
2024-12-24,423558.7605758554
2024-12-26,422398.8340585928
2024-12-27,416108.79310374067
2024-12-30,413661.31203044695
2024-12-31,408059.8542404036
2025-01-02,408657.6786817619
2025-01-03,416326.0495610271
2025-01-06,426883.3300222871
2025-01-07,413556.4361858497
2025-01-08,412425.6861353755
2025-01-10,405034.5677740537
2025-01-13,402363.68177798035
2025-01-14,397896.2386190635
2025-01-15,410497.9260262402
2025-01-16,405707.2032275293
2025-01-17,411457.8165375645
2025-01-21,415618.428386562
2025-01-22,424110.93288968015
2025-01-23,424249.9470946293
2025-01-24,424617.246314683
2025-01-27,420181.38248086977
2025-01-28,428656.49927669636
2025-01-29,427416.58671766554
2025-01-30,424400.52929431444
2025-01-31,427818.9524922634
